user,date,logon_count,logoff_count,unique_pc_count,daily_unique_pc_count,after_hours_logon,daily_after_hours_logon_ratio,first_logon_time,last_logoff_time,weekend_logon,daily_pc_access_entropy,usb_connect_count,usb_disconnect_count,after_hours_usb_usage,daily_device_connect_count,daily_device_usage_flag,first_usb_usage_time,last_usb_usage_time,file_access_count,daily_unique_filename_count,daily_new_filename_count,daily_file_access_entropy,after_hours_file_access,weekend_file_access,daily_repeat_file_access_count,daily_repeat_file_ratio,first_file_access_time,last_file_access_time,http_count,daily_http_request_count,unique_url_count,suspicious_url_count,file_sharing_site_visits,job_search_site_visits,http_after_hours,daily_unique_domain_count,daily_new_domain_count,daily_domain_access_entropy,daily_external_domain_ratio,logon_risk,file_risk,device_risk,http_risk,overall_risk,logon_if_anomaly,file_if_anomaly,device_if_anomaly,http_if_anomaly
U0281,2024-03-04,1,1,1,1,0.0,0.0,13.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.7917594692280547,0.0,0.0,0.0,0.0,9.0,16.0,11.0,11.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.294545165844896,1.0,0.38262815589567334,0.5178752686895782,0.4607066439961913,0.3988719621002081,0.4400205076704128,0,0,0,0
U0281,2024-03-05,1,1,1,1,0.0,0.0,13.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,3.0,2.302585092994045,1.0,0.0,0.0,0.0,7.0,23.0,31.0,31.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.3388383149900855,1.0,0.3901366054120416,0.427075928918891,0.4607066439961913,0.3600154010035632,0.4094836448326718,0,0,0,0
U0281,2024-03-06,1,1,1,1,0.0,0.0,10.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,2.0,2.54003630382098,2.0,0.0,1.0,0.0714285714285714,3.0,15.0,38.0,38.0,4.0,0.0,0.0,0.0,5.0,4.0,0.0,1.3680829237577117,1.0,0.3835813096463268,0.45498561366677254,0.4607066439961913,0.45753669492869686,0.4392025655594969,0,0,0,0
U0281,2024-03-07,2,2,1,1,0.0,0.0,12.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,2.302585092994045,0.0,0.0,0.0,0.0,7.0,16.0,39.0,39.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,1.3712304160042157,1.0,0.3844503614052062,0.4297263273296506,0.4607066439961913,0.3997140965488025,0.41864935731996267,0,0,0,0
U0281,2024-03-08,1,1,1,1,0.0,0.0,13.0,20.0,0,0.0,1.0,0.0,0.0,1.0,1.0,12.0,0.0,13.0,13.0,1.0,2.564949357461537,0.0,0.0,0.0,0.0,7.0,15.0,11.0,11.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.2882523050229002,1.0,0.39864390204410016,0.4570645912777709,0.6936004178772261,0.39992992835625935,0.48730970988883915,0,0,1,0
U0281,2024-03-11,2,2,1,1,0.0,0.0,9.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,1.945910149055313,0.0,0.0,0.0,0.0,7.0,15.0,34.0,34.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.339542823463391,1.0,0.38423053356621417,0.45573788187100106,0.4607066439961913,0.38809665189019693,0.4221929278309009,0,0,0,0
U0281,2024-03-12,2,2,1,1,0.0,0.0,12.0,22.0,0,0.0,1.0,0.0,0.0,1.0,1.0,14.0,0.0,13.0,12.0,4.0,2.458311329683084,0.0,0.0,1.0,0.0769230769230769,7.0,16.0,38.0,38.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.3340295991155566,1.0,0.4191954881775575,0.43823221015042624,0.6982544941123892,0.3833565464016633,0.48475968471050906,0,0,1,0
U0281,2024-03-13,2,2,1,1,0.0,0.0,10.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.0,2.079441541679836,1.0,0.0,0.0,0.0,7.0,23.0,36.0,36.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3707522076908762,1.0,0.37417215685007194,0.4507625725598019,0.4607066439961913,0.37403760920873075,0.414919745653699,0,0,0,0
U0281,2024-03-14,2,2,1,1,0.0,0.0,13.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,2.302585092994045,1.0,0.0,0.0,0.0,1.0,16.0,37.0,37.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,1.3795010822044214,1.0,0.3968300748226556,0.4529184545589164,0.4607066439961913,0.392452379380941,0.4257268881896761,0,0,0,0
U0281,2024-03-15,2,2,1,1,0.0,0.0,9.0,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,1.0,2.639057329615258,0.0,0.0,0.0,0.0,7.0,15.0,29.0,29.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.3398487464792983,1.0,0.4138159878164995,0.45874823666796344,0.4607066439961913,0.360852098160268,0.4235307416602305,0,0,0,0
U0281,2024-03-18,1,1,1,1,0.0,0.0,10.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,2.302585092994045,0.0,0.0,0.0,0.0,7.0,15.0,10.0,10.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.2798542258336674,1.0,0.3918128275639525,0.4297263273296506,0.4607066439961913,0.41993466712831107,0.42554511650452637,0,0,0,0
U0281,2024-03-19,1,1,1,1,0.0,0.0,11.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,6.0,2.9264175554979968,3.0,0.0,1.0,0.05,5.0,23.0,35.0,35.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3722402736713015,1.0,0.38936670322548894,0.4797086216798036,0.4607066439961913,0.37389688519801956,0.42591971352487584,0,0,0,0
U0281,2024-03-20,1,1,1,1,0.0,0.0,13.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2.0,2.3978952727983707,0.0,0.0,0.0,0.0,7.0,15.0,17.0,17.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.2324052234657892,1.0,0.38262815589567334,0.4341463142230538,0.4607066439961913,0.389582261448596,0.4167658438908786,0,0,0,0
U0281,2024-03-21,2,2,1,1,0.0,0.0,9.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.0,2.484906649788001,0.0,0.0,0.0,0.0,7.0,16.0,14.0,14.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.3013055504369102,1.0,0.36917864226990244,0.4485309275264728,0.4607066439961913,0.39533468147479284,0.41843772381683986,0,0,0,0
U0281,2024-03-22,2,2,1,1,0.0,0.0,8.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.6094379124341005,0.0,0.0,0.0,0.0,7.0,13.0,17.0,17.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3664254949488692,1.0,0.3700719586180757,0.49646513280222454,0.4607066439961913,0.37952452776643847,0.4266920657957325,0,0,0,0
U0281,2024-03-25,2,2,1,1,0.0,0.0,13.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,3.0,2.639057329615258,2.0,0.0,0.0,0.0,5.0,22.0,31.0,31.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,1.3619625500444643,1.0,0.41240816792754936,0.4294236133347614,0.4607066439961913,0.3755264873464856,0.41951622815124695,0,0,0,0
U0281,2024-03-26,2,2,1,1,0.0,0.0,10.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,2.0,2.484906649788001,0.0,0.0,0.0,0.0,7.0,14.0,15.0,15.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3229495110045286,1.0,0.37417215685007194,0.4293341292708161,0.4607066439961913,0.3742180124544803,0.40960773564288994,0,0,0,0
U0281,2024-03-27,1,1,1,1,0.0,0.0,12.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2.0,2.3978952727983707,1.0,0.0,0.0,0.0,7.0,18.0,18.0,18.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3548850530060133,1.0,0.39417930640472754,0.4341463142230538,0.4607066439961913,0.37044302855348715,0.414868823294365,0,0,0,0
U0281,2024-03-28,2,2,1,1,0.0,0.0,9.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,2.0,2.995732273553991,1.0,0.0,0.0,0.0,5.0,16.0,21.0,21.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.3558423068798686,1.0,0.3921591776967563,0.5208856796235302,0.4607066439961913,0.362867397888872,0.43415472480133743,0,0,0,0
U0281,2024-03-29,1,1,1,1,0.0,0.0,9.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,0.0,2.871476118054867,2.0,0.0,1.0,0.0526315789473684,2.0,23.0,15.0,15.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.2654130965141723,1.0,0.3815966770669846,0.5256949967354321,0.4607066439961913,0.381808014623641,0.4374515831055622,0,0,0,0
U0281,2024-03-30,1,1,1,1,0.0,0.0,14.0,18.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,1.945910149055313,0.0,7.0,0.0,0.0,7.0,17.0,27.0,27.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.3841824235772957,1.0,0.59719413742875,0.45573788187100106,0.4607066439961913,0.36791384901709717,0.4703881280782599,0,0,0,0
U0282,2024-01-01,2,2,1,1,0.0,0.0,10.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,2.70805020110221,0.0,0.0,0.0,0.0,8.0,15.0,17.0,17.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,1.200684562341244,1.0,0.3817742498044889,0.5308577302643537,0.4607066439961913,0.5939238515843007,0.4918156189123336,0,0,0,1
U0282,2024-01-02,2,1,1,1,1.0,0.5,15.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.6094379124341005,0.0,0.0,0.0,0.0,7.0,13.0,27.0,27.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,1.3788732731316424,1.0,0.6156915933154625,0.5492973119599175,0.4607066439961913,0.41589700703988286,0.5103981390778636,0,1,0,0
U0282,2024-01-03,1,2,1,1,0.0,0.0,17.0,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,2.772588722239781,0.0,0.0,0.0,0.0,7.0,15.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3050963719483406,1.0,0.5963448553011885,0.5366662752612105,0.4607066439961913,0.3780936054223501,0.49295284499523506,0,0,0,0
U0282,2024-01-04,1,1,1,1,0.0,0.0,9.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,15.0,2.871476118054867,2.0,0.0,1.0,0.0526315789473684,1.0,19.0,15.0,15.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3397942802855758,1.0,0.381204988351677,0.5180199138358218,0.4607066439961913,0.3804636449784649,0.4350987977905387,0,0,0,0
U0282,2024-01-05,1,1,1,1,0.0,0.0,9.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,15.0,2.772588722239781,0.0,0.0,0.0,0.0,7.0,17.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3016518932729433,1.0,0.38723637728250104,0.5141616336260667,0.4607066439961913,0.36862613714253206,0.4326826980118228,0,0,0,0
U0282,2024-01-08,1,1,1,1,0.0,0.0,11.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10.0,2.70805020110221,1.0,0.0,0.0,0.0,7.0,21.0,17.0,17.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3545810752131695,1.0,0.38936670322548894,0.4526527518773443,0.4607066439961913,0.3758497227325792,0.41964395545790095,0,0,0,0
U0282,2024-01-09,1,1,1,1,0.0,0.0,14.0,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,7.0,2.458311329683084,2.0,0.0,1.0,0.0769230769230769,5.0,18.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3538222091701462,1.0,0.4409627204378588,0.44580148967105193,0.4607066439961913,0.36696494737804797,0.4286089503707875,0,0,0,0
U0282,2024-01-10,2,2,1,1,0.0,0.0,12.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,8.0,2.564949357461537,1.0,0.0,0.0,0.0,3.0,15.0,14.0,14.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.358007318173581,1.0,0.38557477497185527,0.43285100191353587,0.4607066439961913,0.37682472317077814,0.41398928601309015,0,0,0,0
U0282,2024-01-11,2,2,1,1,0.0,0.0,7.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,12.0,2.890371757896165,1.0,0.0,0.0,0.0,7.0,22.0,26.0,26.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.2804727328687229,1.0,0.399005039050523,0.46854530295238056,0.4607066439961913,0.3803923080637402,0.42716232351570876,0,0,0,0
U0282,2024-01-12,1,1,1,1,0.0,0.0,7.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,7.0,2.484906649788001,1.0,0.0,0.0,0.0,4.0,16.0,19.0,19.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.2805340475238804,1.0,0.4441443108399949,0.42925130766316605,0.4607066439961913,0.37830482121844766,0.42810177092944995,0,0,0,0
U0282,2024-01-15,2,2,1,1,0.0,0.0,8.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,6.0,2.302585092994045,1.0,0.0,0.0,0.0,0.0,15.0,22.0,22.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.344755110625217,1.0,0.42814072610601955,0.44427591956681467,0.4607066439961913,0.35452500425896394,0.42191207348199733,0,0,0,0
U0282,2024-01-16,1,1,1,1,0.0,0.0,11.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10.0,2.70805020110221,2.0,0.0,0.0,0.0,2.0,21.0,10.0,10.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.313834033192747,1.0,0.3816237375368877,0.4526527518773443,0.4607066439961913,0.4171946771091259,0.42804445262988733,0,0,0,0
U0282,2024-01-17,1,1,1,1,1.0,1.0,5.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,13.0,2.9444389791664403,2.0,0.0,0.0,0.0,0.0,19.0,32.0,32.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3169718565075788,1.0,0.6393398960375696,0.5026632626632342,0.4607066439961913,0.364213112588551,0.4917307288213866,1,0,0,0
U0282,2024-01-18,2,2,1,1,0.0,0.0,13.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.0,1.945910149055313,0.0,0.0,0.0,0.0,7.0,14.0,24.0,24.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,1.3380559138410328,1.0,0.40682564886205225,0.4583127762881042,0.4607066439961913,0.37968202112048555,0.4263817725667083,0,0,0,0
U0282,2024-01-19,1,1,1,1,0.0,0.0,13.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,12.0,2.639057329615258,0.0,0.0,0.0,0.0,7.0,15.0,29.0,29.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.379606432550857,1.0,0.404249337240284,0.4779362027376076,0.4607066439961913,0.36643553559528413,0.4273319298923418,0,0,0,0
U0282,2024-01-22,2,2,1,1,0.0,0.0,9.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,4.0,2.2718685126965625,0.0,0.0,1.0,0.0909090909090909,7.0,17.0,30.0,30.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.299194321171216,1.0,0.36725807694890983,0.4548465435790717,0.4607066439961913,0.37059644091058486,0.41335192635868945,0,0,0,0
U0282,2024-01-23,1,1,1,1,0.0,0.0,13.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,7.0,2.19722457733622,2.0,0.0,0.0,0.0,3.0,20.0,32.0,32.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.2980509016891126,1.0,0.3901366054120416,0.4674475503216899,0.4607066439961913,0.3891233360630129,0.42685353394823394,0,0,0,0
U0282,2024-01-24,1,0,1,1,1.0,1.0,22.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,14.0,2.995732273553991,0.0,0.0,0.0,0.0,7.0,16.0,11.0,11.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3421131789144003,1.0,0.7123520685694767,0.5440896571066887,0.4607066439961913,0.4037918315333908,0.5302350503014369,1,1,0,0
U0282,2024-01-25,2,3,1,1,0.0,0.0,7.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,9.0,2.890371757896165,1.0,0.0,0.0,0.0,3.0,15.0,39.0,39.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,1.356431055755084,1.0,0.5961336299674553,0.45208044961388605,0.4607066439961913,0.3967942653172565,0.47642874722369727,0,0,0,0
U0282,2024-01-26,1,1,1,1,0.0,0.0,14.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,9.0,2.9444389791664403,1.0,0.0,0.0,0.0,4.0,17.0,36.0,36.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3832015591385796,1.0,0.4125761275208458,0.4665060385356085,0.4607066439961913,0.3799959145768859,0.42994618115738287,0,0,0,0
U0282,2024-01-29,2,2,1,1,0.0,0.0,8.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,8.0,2.772588722239781,0.0,0.0,0.0,0.0,7.0,16.0,35.0,35.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.3220643652636423,1.0,0.3809900955568234,0.4377026042938126,0.4607066439961913,0.3705223393592055,0.41248042080150815,0,0,0,0
U0282,2024-01-30,2,2,1,1,1.0,0.5,5.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,5.0,2.0431918705451206,1.0,0.0,1.0,0.1111111111111111,1.0,16.0,28.0,28.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3288974327284084,1.0,0.5646181442858884,0.48310093782816016,0.4607066439961913,0.3553916756339647,0.46595435043605116,0,0,0,0
U0282,2024-01-31,1,1,1,1,0.0,0.0,12.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,12.0,2.833213344056216,0.0,0.0,0.0,0.0,7.0,16.0,19.0,19.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,1.188260652709807,1.0,0.406309026797497,0.46079191018035626,0.4607066439961913,0.44298806607442637,0.44269891176211773,0,0,0,0
U0282,2024-02-01,2,2,1,1,0.0,0.0,9.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,10.0,2.833213344056216,2.0,0.0,0.0,0.0,3.0,22.0,25.0,25.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3648245248215256,1.0,0.4013538749505441,0.4482248616798243,0.4607066439961913,0.3585120362090428,0.41719935420890064,0,0,0,0
U0282,2024-02-02,1,1,1,1,0.0,0.0,12.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,5.0,2.70805020110221,1.0,0.0,0.0,0.0,5.0,15.0,24.0,24.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3510008977031145,1.0,0.38050619176960854,0.42310403930506657,0.4607066439961913,0.36803759881403314,0.4080886184712249,0,0,0,0
U0282,2024-02-05,2,2,1,1,0.0,0.0,7.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,4.0,2.772588722239781,1.0,0.0,0.0,0.0,4.0,15.0,18.0,18.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.228310352160882,1.0,0.38092628093505004,0.42754228826434837,0.4607066439961913,0.3903865325685895,0.41489043644104484,0,0,0,0
U0282,2024-02-06,1,1,1,1,0.0,0.0,15.0,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,7.0,2.484906649788001,1.0,0.0,0.0,0.0,7.0,19.0,16.0,16.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.2820462400528454,1.0,0.48299807495734676,0.42925130766316605,0.4607066439961913,0.37489174507250506,0.43696194292230234,0,0,0,0
U0282,2024-02-07,1,1,1,1,0.0,0.0,8.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,2.0,2.2718685126965625,0.0,0.0,1.0,0.0909090909090909,7.0,17.0,29.0,29.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.2726156451969095,1.0,0.3870849228107712,0.4598253879066009,0.4607066439961913,0.37258835259187795,0.42005132682636037,0,0,0,0
U0282,2024-02-08,2,1,1,1,0.0,0.0,10.0,12.0,0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,8.0,8.0,2.0,2.079441541679836,0.0,0.0,0.0,0.0,7.0,15.0,21.0,21.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.291209434290213,1.0,0.4972783832012628,0.4507625725598019,0.7022293899599701,0.36265910083565056,0.5032323616391714,0,0,1,0
U0282,2024-02-09,1,2,1,1,0.0,0.0,7.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.0,2.19722457733622,0.0,0.0,0.0,0.0,7.0,15.0,12.0,12.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.236684869140504,1.0,0.514266738841535,0.4391235085184096,0.4607066439961913,0.39952360679055016,0.4534051245366715,0,0,0,0
U0282,2024-02-12,2,2,1,1,0.0,0.0,14.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,1.7917594692280547,1.0,0.0,0.0,0.0,7.0,18.0,21.0,21.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3654306466659103,1.0,0.42883875357262635,0.4741711745491294,0.4607066439961913,0.35875386139560145,0.4306176083783871,0,0,0,0
U0282,2024-02-13,2,2,1,1,0.0,0.0,9.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,2.0,2.772588722239781,0.0,0.0,0.0,0.0,7.0,16.0,33.0,33.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3171062133019071,1.0,0.36725807694890983,0.4430301623189122,0.4607066439961913,0.36391849126425446,0.408728343632067,0,0,0,0
U0282,2024-02-14,2,2,1,1,0.0,0.0,7.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,5.0,2.736339051105066,2.0,0.0,2.0,0.1111111111111111,0.0,17.0,40.0,40.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.355801138754224,1.0,0.38807215851556226,0.4491615028476663,0.4607066439961913,0.3975806257743027,0.4238802327834306,0,0,0,0
U0282,2024-02-15,2,2,1,1,0.0,0.0,7.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,3.0,2.3978952727983707,0.0,0.0,0.0,0.0,7.0,17.0,22.0,22.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.2231931462406396,1.0,0.3805732269609325,0.4233359529008466,0.4607066439961913,0.3919523279533472,0.4141420379528294,0,0,0,0
U0282,2024-02-16,2,2,1,1,0.0,0.0,9.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,3.0,2.70805020110221,1.0,0.0,0.0,0.0,7.0,23.0,13.0,13.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3322449224385329,1.0,0.38423053356621417,0.4326594226583111,0.4607066439961913,0.38385395211488726,0.41536263808390095,0,0,0,0
U0282,2024-02-19,1,1,1,1,0.0,0.0,10.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,5.0,2.54003630382098,0.0,0.0,1.0,0.0714285714285714,7.0,14.0,26.0,26.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3833328565787493,1.0,0.3918128275639525,0.43848150988653745,0.4607066439961913,0.38336199838714147,0.41859074495845566,0,0,0,0
U0282,2024-02-20,2,2,1,1,0.0,0.0,11.0,18.0,0,0.0,1.0,0.0,0.0,1.0,1.0,12.0,0.0,11.0,11.0,1.0,2.3978952727983707,1.0,0.0,0.0,0.0,4.0,14.0,24.0,24.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3244393666657666,1.0,0.3817259952245687,0.4520700362523244,0.6936004178772261,0.35729576112660155,0.47117305262018017,0,0,1,0
U0282,2024-02-21,2,2,1,1,0.0,0.0,9.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,3.0,2.484906649788001,0.0,0.0,0.0,0.0,7.0,13.0,19.0,19.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.358082515707827,1.0,0.3707906644395767,0.4216692937429542,0.4607066439961913,0.37041676582823213,0.40589584200173856,0,0,0,0
U0282,2024-02-22,2,2,1,1,0.0,0.0,14.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,5.0,2.639057329615258,0.0,0.0,0.0,0.0,7.0,16.0,12.0,12.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0281838593329258,1.0,0.4291502861335189,0.4210787746434041,0.4607066439961913,0.5819723944715373,0.47322702481116286,0,0,0,0
U0282,2024-02-23,1,1,1,1,0.0,0.0,9.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,5.0,2.670119889806817,3.0,0.0,2.0,0.1176470588235294,0.0,14.0,39.0,39.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.3565838116797269,1.0,0.39703675095339164,0.4543169291790845,0.4607066439961913,0.3856284966165008,0.42442220518629203,0,0,0,0
U0282,2024-02-26,2,2,1,1,0.0,0.0,8.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,5.0,2.7072697097848133,0.0,0.0,2.0,0.1111111111111111,8.0,15.0,13.0,13.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0123308391031736,1.0,0.392622258448641,0.4526473308585301,0.4607066439961913,0.5893208573509094,0.47382427266356797,0,0,0,1
