user,score_logon,max_error_logon,mean_error_logon,score_http,max_error_http,mean_error_http,score_device,max_error_device,mean_error_device,score_file,max_error_file,mean_error_file,is_insider,threat_scenario,score_v2,anomaly_days,max_error,mean_error
U0006,0.051653713181773725,0.3212466239929199,0.020933264865685117,0.11580157648483293,0.6666706204414368,0.022613987582714136,0.22209911481387296,0.5405206680297852,0.053494424168494044,0.04952707888131935,0.4572819471359253,0.014100439573451433,0,normal,0.024278362319828394,59,0.4964299649000168,0.027785529047586185
U0896,0.13908064459701824,0.4095834195613861,0.044587213372606446,0.012456698891693685,0.17955368757247925,0.009109502114879747,0.335582906236835,0.9024868607521057,0.04882530290794013,0.0027064955556291986,0.060282059013843536,0.0058952909501440755,0,normal,0.024253387174712773,58,0.38797650672495365,0.0271043273363926
U0872,0.12518932121562631,0.41427963972091675,0.038690895116554304,0.10664348917092054,0.66963791847229,0.020390571145900944,0.041914970578359065,0.38686245679855347,0.013872274140384598,0.05386607510246872,0.47462591528892517,0.014531115912945336,0,normal,0.023969259044768116,61,0.48635148257017136,0.021871214078946297
U0777,0.07419611558102565,0.3171229958534241,0.029956323780839688,0.08244299555120793,0.644531786441803,0.016377383000724048,0.2415285091502715,0.7678738832473755,0.04027296330963002,0.04972049025415532,0.4522501826286316,0.014076404356266543,0,normal,0.0237138298816929,61,0.5454447120428085,0.025170768611865072
U0008,0.06284707714107333,0.2962154150009155,0.027390616287861273,0.12839118818955497,0.6612736582756042,0.02506561529330232,0.08454400597152568,0.4011181890964508,0.02721039467918066,0.0877093364682358,0.4803827702999115,0.023571258896754443,0,normal,0.023364172844238983,60,0.4597475081682205,0.025809471289274674
U0597,0.09069316390358578,0.350692480802536,0.03338662148383567,0.12822442909416898,0.6507595181465149,0.025437511328973036,0.0891525703131492,0.6369830369949341,0.018068844330264254,0.04572892626752552,0.44940197467803955,0.013136522152649377,0,normal,0.02318050468576324,60,0.5219592526555061,0.022507374823930587
U0596,0.0798420088441887,0.3197907507419586,0.03223219869699581,0.0755374266219718,0.6129575967788696,0.01590948524877073,0.24098406498949373,0.9115462899208069,0.03412981804382677,0.04929157765308211,0.4793437719345093,0.013275473020697367,0,normal,0.02315370847309666,60,0.5809096023440361,0.02388674375257267
U0739,0.10148829501931571,0.4020712077617645,0.032318266996332175,0.08686240726955909,0.628774106502533,0.017687737925655256,0.14209263256888438,0.5143892168998718,0.03536834898137595,0.056461875063675976,0.48371627926826477,0.014945129258932389,0,normal,0.023036465981070293,61,0.5072377026081085,0.02507987079057394
U0751,0.11800389691901342,0.3887912631034851,0.039183590350148734,0.11873558189797015,0.6503564119338989,0.023569687987219368,0.022952445657595598,0.38686245679855347,0.007659435390572374,0.054828869148994624,0.49478867650032043,0.014305858048828668,0,normal,0.023018048428781107,60,0.4801997020840645,0.021179642944192285
U0058,0.13773652105391276,0.443693608045578,0.03911070661545245,0.10836258017402704,0.6343981623649597,0.021520241776191336,2.037855332893218e-05,0.002173227723687887,0.001181402373024159,0.05281108947370899,0.49446606636047363,0.013456073773268722,0,normal,0.022925937654157975,63,0.3936827661236748,0.018817106134484167
U0220,0.09988589480112539,0.41631436347961426,0.030471015266548128,0.11398141668679848,0.532421886920929,0.027188315789570174,0.08831467002333829,0.6217902898788452,0.018038194696043407,0.05112704443661804,0.5086307525634766,0.01276592322400824,0,normal,0.022896834692780296,62,0.5197893232107162,0.022115862244042488
U0424,0.14475970036333538,0.44785943627357483,0.04104971078341409,0.08574332747752819,0.638117253780365,0.01706490995902934,0.06506157697656978,0.5143892168998718,0.016063378211261043,0.037753024514029974,0.4130946397781372,0.011606635492772776,0,normal,0.0228401239599564,62,0.5033651366829872,0.02144615861161931
U0758,0.09167510688561234,0.44922947883605957,0.02591715540884545,0.12410436340796785,0.5972102284431458,0.0263914935870697,0.09214257775937783,0.5143892168998718,0.022749541967641562,0.04576547022687451,0.4471917152404785,0.012997156103196059,0,normal,0.02249229076223139,62,0.5020051598548889,0.022013836766688194
U0053,0.08067927922724308,0.3245472311973572,0.031319428344720526,0.10974335616710397,0.6405827403068542,0.02158403964078807,0.13964147255868267,0.5143892168998718,0.034202061948322114,0.05472332817253854,0.5060365796089172,0.013624491935628737,0,normal,0.022478478082161236,63,0.4963889420032501,0.025182505467364863
U0218,0.07951078050591535,0.4412759840488434,0.023457931769417743,0.09965025544309068,0.645609438419342,0.02009474685943225,0.16292390406765908,0.6156558394432068,0.03445250460467601,0.05674414921053631,0.49108797311782837,0.015043046041937179,0,normal,0.022337153950811737,59,0.5484073087573051,0.023262057318865798
U0686,0.13245511990689482,0.4202788174152374,0.04068699573252322,0.08905191089343623,0.6015549302101135,0.019111392300049167,0.06488609656161567,0.5143892168998718,0.01628486517777977,0.04892157396174507,0.47976595163345337,0.013164227305626735,0,normal,0.022331170199983885,60,0.503997229039669,0.022311870128994722
U0051,0.1026486535155708,0.4281158745288849,0.03069919642645682,0.07385509085327575,0.658302903175354,0.014364474703668629,0.15598804137415914,0.5300703048706055,0.03767843989914924,0.06078907758045585,0.4865855574607849,0.015995632644784354,0,normal,0.02197353681396369,61,0.5257686600089073,0.024684435918514762
U0373,0.14128280750088093,0.4527920186519623,0.04028236202759672,0.08702072850831488,0.639579713344574,0.01756517210993138,0.02638416215711857,0.4176695942878723,0.008155203860951588,0.058437207841298695,0.46821191906929016,0.0161128129913268,0,normal,0.021947967321799808,60,0.4945633113384247,0.020528887747451624
U0228,0.15892100769297482,0.5365291237831116,0.03823951573634758,0.02441401300062795,0.2276747077703476,0.013843590956517934,0.24220626633840653,0.9257120490074158,0.033777992371081686,0.0007281944199896915,0.02153562381863594,0.004365301705324024,0,normal,0.021886374546830793,60,0.4278628760948777,0.022556600192317807
U0950,0.11211229374338397,0.39007869362831116,0.03650103370490533,0.08101514513734473,0.6148346066474915,0.01673447397094987,0.13711974495402512,0.5143892168998718,0.03385417977528226,0.0465993022149522,0.4478670060634613,0.013214005986814329,0,normal,0.021560809993872377,62,0.49179238080978394,0.025075923359487946
U0468,0.10590436477561993,0.4266851544380188,0.03177908651404785,0.11464391872231541,0.630994439125061,0.023262724275097017,0.04603001848755967,0.41234290599823,0.01429281276498051,0.05955915563876865,0.4926483929157257,0.015479129880629041,0,normal,0.0215530971660798,61,0.4906677231192589,0.021203438358688605
U0701,0.1442187844152544,0.4166393280029297,0.044687488090949044,0.08447730721916892,0.6365374326705933,0.017133279060515903,0.03895602886072231,0.5143892168998718,0.009777035628212616,0.048345524020726484,0.4365726411342621,0.014296315721897676,0,normal,0.021251637859321323,60,0.5010346546769142,0.021473529625393808
U0813,0.12229844805610032,0.43879202008247375,0.036285759627251044,0.11082263065364853,0.6284240484237671,0.022958824750607534,0.021153804778245636,0.3695208430290222,0.007452870004857748,0.05248146021575518,0.4830930233001709,0.014143247413298306,0,normal,0.02091104700219893,59,0.4799574837088585,0.02021017544900366
U0141,0.05463626164771179,0.3818507492542267,0.01847190574449087,0.09623613940388462,0.6437839865684509,0.019298448599260117,0.2087921351811654,0.6217902898788452,0.043350546292883034,0.06476729542494507,0.5200501680374146,0.016078106304394168,0,normal,0.02051900156693789,60,0.5418687984347343,0.024299751735257048
U0599,0.08008249864476782,0.43320852518081665,0.02406659306354598,0.09520400641168617,0.6382425427436829,0.01941974263023455,0.19357902767884752,0.5471530556678772,0.04605995075998165,0.0382667120181773,0.39329013228416443,0.012667242718573292,0,normal,0.020445739818391626,59,0.5029735639691353,0.02555338229308387
U0010,0.06727956588594668,0.32696402072906494,0.026564863582982903,0.142887441506566,0.6689895391464233,0.027573957884962398,0.038283294255991696,0.3695208430290222,0.013375029121137534,0.07511800547591398,0.4757423400878906,0.020384338306234186,0,normal,0.020148852916085928,60,0.4603041857481003,0.02197454722382925
U0417,0.12338134320978186,0.4427656829357147,0.035678831570160094,0.08813518648579304,0.6299543380737305,0.01791328927815737,0.06389839430979766,0.40251222252845764,0.02032572076633023,0.05382866630665645,0.48864200711250305,0.014104506744272795,0,normal,0.019832924554201523,61,0.49096856266260147,0.022005587089730123
U0642,0.07347862227794352,0.28870493173599243,0.03313452859019581,0.12096743643031872,0.6649749279022217,0.02368302646039148,0.08869965226286936,0.4176695942878723,0.02764795735770426,0.06480974373863643,0.5219831466674805,0.016164334063556083,0,normal,0.01926449566406378,59,0.4733331501483917,0.025157461617961906
U0483,0.12198397998877665,0.37318292260169983,0.04151310258936475,0.10079356753195069,0.6442680358886719,0.019868742765894357,0.024440821215188778,0.4033317267894745,0.0076958671786762295,0.057757135892242316,0.4903945028781891,0.014957679073543863,0,normal,0.019248375175917216,62,0.4777942970395088,0.0210088479018698
U0810,0.11386538684740587,0.41717010736465454,0.03523732399039356,0.11526782635524829,0.6646375060081482,0.022389666938333146,9.901463625293934e-06,0.0011306075612083077,0.0011306075612083077,0.06304866488150841,0.4936874806880951,0.0164872474077697,0,normal,0.019240479569810728,60,0.39415642540552653,0.01881121147442618
U0535,0.14454734981485814,0.4313191771507263,0.04290880780011276,0.08759049343514022,0.5579302310943604,0.020100745337317004,9.983634856857957e-06,0.0011306075612083077,0.0011306075612083077,0.056174786731339105,0.45605215430259705,0.01577110064302912,0,normal,0.019138067347672223,61,0.361608042527223,0.019977815335416794
U0894,0.07601702403805906,0.3917485475540161,0.025262566095802647,0.11034765129139176,0.631911039352417,0.02273427690967439,0.11955631630460568,0.5143892168998718,0.03025900642782197,0.0578803997418244,0.46278002858161926,0.01628286819683681,0,normal,0.019051310040876988,59,0.500207208096981,0.02363467940753395
U0293,0.06983199992449841,0.28714224696159363,0.031138125735301177,0.14674419382590526,0.6724992394447327,0.027938572452885488,0.06646858823772929,0.5143892168998718,0.016544729889156756,0.04559905082010067,0.4064876437187195,0.014362946291541567,0,normal,0.01876413458101106,61,0.4701295867562294,0.02249609359222125
U0182,0.1054044352931484,0.3291400372982025,0.04100277540467195,0.09540924490021543,0.6690102219581604,0.018259664251499476,0.08999231424555122,0.5143892168998718,0.022400032417833438,0.050767096689676605,0.46683815121650696,0.013923584965067029,0,normal,0.018709214952426445,61,0.4948444068431854,0.02389651425976797
U0343,0.08845357898530341,0.36460596323013306,0.031319586336212527,0.12883045218197234,0.6219602227210999,0.026741163264010066,0.03895602886072231,0.5143892168998718,0.009777035628212616,0.05752697109849921,0.4732165038585663,0.015694084998131075,0,normal,0.01867764947701216,60,0.49354297667741776,0.02088296755664157
U0088,0.07496862888011321,0.4173544645309448,0.023189900178097862,0.12814335294231755,0.5805238485336304,0.02849708202493275,0.07090221079884027,0.5471530556678772,0.01672920576723603,0.059829780126668876,0.500166118144989,0.01544285212662544,0,normal,0.018578056206169806,60,0.5112993717193604,0.02096476002422302
U0753,0.13320076403908446,0.44597771763801575,0.03855830462843907,0.07685384201962417,0.5732590556144714,0.017307687063923063,0.06641308259499933,0.4176695942878723,0.020527929762223115,0.048321247175081385,0.47388654947280884,0.013164007699399842,0,normal,0.018568546276808196,60,0.4776982292532921,0.02238948228849627
U0656,0.12329683123421763,0.42711618542671204,0.037267500062322746,0.09085500395646245,0.6693324446678162,0.017523923527399652,0.04387342054654819,0.3938570022583008,0.014380940810466807,0.055267164119599435,0.4757804870605469,0.014996327931938443,0,normal,0.018453898645361407,60,0.49152152985334396,0.021042173083031912
U0603,0.12048545284676154,0.35222989320755005,0.04416037757673621,0.11890453409061043,0.6050230264663696,0.025371777060625315,1.987195219320061e-05,0.002147251507267356,0.001194763625971973,0.04492602983444832,0.42822375893592834,0.013544146934801422,0,normal,0.018305742666135973,60,0.34690598252927884,0.02106776629953373
U0114,0.11688512934580148,0.44222328066825867,0.03412259365838206,0.09151435254347783,0.5111270546913147,0.02311451135855691,0.044698471426561116,0.40251222252845764,0.01433632949483581,0.06198750979251202,0.5071426630020142,0.015779688216207434,0,normal,0.018233515775184603,60,0.4657513052225113,0.021838280681995552
U0705,0.10393870166538896,0.3179449439048767,0.041856262603421075,0.09192507308521275,0.6719565391540527,0.017515715466139288,0.08779683093852025,0.6217902898788452,0.01807881609658848,0.055961501863697735,0.4916311204433441,0.014574211836967136,0,normal,0.01810307588185375,61,0.5258307233452797,0.023006251500778997
U0745,0.09030803395369215,0.3986901044845581,0.029489331340316265,0.0893700254700582,0.627135694026947,0.01855258184327718,0.1555497131994545,0.5471530556678772,0.03701130342788173,0.04205274916223561,0.44642704725265503,0.012263597492296982,0,normal,0.01807095034098041,59,0.5048514753580093,0.02432920352594304
U0933,0.1120107620735483,0.3571229577064514,0.039833286272292136,0.08569551421118833,0.5708398222923279,0.019065490463617607,0.06039594904133454,0.3885630965232849,0.019740148426799643,0.06688587788793535,0.5252382755279541,0.016172688438877737,0,normal,0.017954683052087507,62,0.4604410380125046,0.023702903400396783
U0465,0.09575864349598637,0.3886319100856781,0.03207846085257126,0.10666743475566622,0.6279634833335876,0.022114211314069737,0.049408967688482804,0.4176695942878723,0.015400928829922894,0.06584767084463553,0.49737539887428284,0.01723574703793035,0,normal,0.017517591917843703,59,0.4829100966453552,0.02170733700862356
U0397,0.061751554274436286,0.334502249956131,0.023636541581835757,0.08816498348887901,0.6549617648124695,0.01723515785457106,0.195645532204657,0.9338813424110413,0.02682336864298301,0.05785699777048776,0.46547460556030273,0.01591457275719863,0,normal,0.017106667259285842,61,0.5972049906849861,0.020902410209147113
U0136,0.10016843467810839,0.43072813749313354,0.03027621901205517,0.0820993270857945,0.6371600031852722,0.01677509876973568,0.1180797099939328,0.5143892168998718,0.02988528598186765,0.053246915996592405,0.5146428346633911,0.013469842655475508,0,normal,0.017055178948746107,59,0.5242300480604172,0.0226016116047835
U0884,0.11120450424401807,0.44651442766189575,0.03188760961755507,0.08046117047741409,0.665108323097229,0.015489202083208548,0.0909698051286836,0.5143892168998718,0.02264334016754368,0.05404271965578349,0.4993506968021393,0.0138569170967963,0,normal,0.01697120915930763,61,0.531340666115284,0.020969267241275902
U0615,0.07195402868616484,0.351941853761673,0.02617696427153935,0.08978833158975372,0.6684229969978333,0.017199016016454644,0.18771809117559993,0.49592018127441406,0.04846513533552528,0.04449877008614881,0.42624804377555847,0.013366591978265587,0,normal,0.016867550834004354,61,0.4856332689523697,0.026301926900446217
U0129,0.09519143240441932,0.4283292889595032,0.028933041094483164,0.11451326824167692,0.6359270811080933,0.023443501822978344,0.04867885743082858,0.4176695942878723,0.015173351192862679,0.05278983286386209,0.49584680795669556,0.013860431772722294,0,normal,0.01669602647117076,59,0.4944431930780411,0.020352581470761622
U0643,0.1069413178319692,0.43579673767089844,0.03141930970914622,0.10412859246515248,0.5999811887741089,0.022221196831658924,0.03846876925487485,0.5143892168998718,0.009575280796003635,0.05524533971066157,0.5079368948936462,0.013925826216792324,0,normal,0.016641943982044338,61,0.5145260095596313,0.019285403388400273
U0227,0.09683055183910128,0.4182678759098053,0.02964100867821016,0.12606161227473867,0.5905945897102356,0.02732929795866748,0.024489502052335237,0.40251222252845764,0.007789973219184846,0.04786095832604984,0.44177907705307007,0.01387111362435492,0,normal,0.01663436563719256,61,0.46328844130039215,0.019657848370104352
U0576,0.09502399502097866,0.4037059545516968,0.03013722166856757,0.09765652165618069,0.653424859046936,0.019135538179851398,0.08817597307433951,0.501978874206543,0.02249054105181369,0.05309718981265249,0.4801779091358185,0.014158082634521708,0,normal,0.016471826534787952,61,0.5098218992352486,0.021480345883688592
U0591,0.1148935320773332,0.4720916450023651,0.031419092813375946,0.09854555979395417,0.6524096131324768,0.01950029062734302,0.04542539447517717,0.4033317267894745,0.014539875790554409,0.04645681961062441,0.4329795241355896,0.013851808891649853,0,normal,0.016377272241182586,60,0.4902031272649765,0.01982776703073081
U0917,0.06927679418818435,0.4189046323299408,0.021174233691983287,0.11741861226733047,0.6501902937889099,0.023122327269992058,0.1338054894944664,0.5001224875450134,0.03425568299650474,0.038051123040971496,0.4471968114376068,0.010894413706678353,0,normal,0.016348924684664753,61,0.5041035562753677,0.02236166441628961
U0133,0.10475673319903712,0.28978341817855835,0.046669461585383945,0.11320252592151642,0.6362483501434326,0.022969620670073708,0.024727087851191463,0.4033317267894745,0.00791470916592516,0.05198385090101336,0.4803037941455841,0.013972586466134846,0,normal,0.016297890698741237,60,0.4524168223142624,0.022881594471879412
U0011,0.07913259978663388,0.301008939743042,0.03312117728877356,0.11016645096396181,0.6679829359054565,0.020778477185423243,0.06986112886791827,0.5471530556678772,0.016086312280672175,0.0677825714081891,0.4907996356487274,0.017399771054328092,0,normal,0.01629307939498795,63,0.5017361417412758,0.02184643445229927
U0814,0.1159985310541275,0.33909425139427185,0.04379929748706001,0.10639486737943056,0.6485380530357361,0.021004884441816876,9.983634856857957e-06,0.0011306075612083077,0.0011306075612083077,0.057854650850855914,0.5140382647514343,0.01441046220193861,0,normal,0.016177892446271856,61,0.37570029418566264,0.02008631292300595
U0284,0.0497807085854145,0.3671072721481323,0.017653957658386406,0.028803214059931987,0.3160161077976227,0.011866037770490855,0.4663107802269733,0.9011789560317993,0.06736563503844821,0.00373788079924312,0.08247588574886322,0.005900277714038381,0,normal,0.016166485638493964,59,0.4166945554316044,0.025696477045340962
U0973,0.11551420026710431,0.42427945137023926,0.034859283763043855,0.08538979292750877,0.6356498003005981,0.017199789348449516,0.041473982907640816,0.38686245679855347,0.013726323856361454,0.0619828478539525,0.5060871243476868,0.015681273177626437,0,normal,0.015750929957833854,61,0.4882197082042694,0.020366667536370314
U0707,0.07876270911987969,0.4035654664039612,0.025195966628962195,0.14127876956269353,0.6481727361679077,0.028139120492475436,0.024633986909852076,0.40251222252845764,0.007900962646817788,0.04850416359462406,0.40838751196861267,0.015333134365295108,0,normal,0.015726786697804994,60,0.4656594842672348,0.019142296033387633
U0137,0.10688635265832518,0.4350975751876831,0.03171465340113476,0.08714545687631484,0.5487226843833923,0.02050294333763342,0.06488609656161567,0.5143892168998718,0.01628486517777977,0.05900703699456515,0.4918869435787201,0.015486842696433693,0,normal,0.01570642861235234,60,0.49752410501241684,0.02099732615324541
U0698,0.12855216515423692,0.407993346452713,0.04067716619156272,0.07116603457936639,0.6273146867752075,0.014645752365977198,0.06683589163115361,0.4033317267894745,0.021393002171923095,0.04610606174014855,0.44822704792022705,0.013279580077950943,0,normal,0.015207863341423534,60,0.4717167019844055,0.022498875201853487
U0068,0.09262145217731942,0.32876619696617126,0.036370460740242076,0.11740604883853947,0.606968104839325,0.02497174993053098,0.047818264053591776,0.4176695942878723,0.014780370485580837,0.04522936378068979,0.45825788378715515,0.012741921007046624,0,normal,0.015149991669988837,60,0.4529154449701309,0.022216125540850132
U0907,0.0752127643351324,0.3052457869052887,0.03181018883672853,0.09899082965722429,0.6339219808578491,0.020159675073940283,0.13037350491403693,0.623164176940918,0.027009169867960738,0.048999833979146375,0.5002966523170471,0.012644200868241267,0,normal,0.014993612938830716,60,0.5156571492552757,0.022905808661717705
U0835,0.11730603550800812,0.4391445815563202,0.03448555373433919,0.07342672190119551,0.6692103147506714,0.01416497747776475,0.07223273100655166,0.5471530556678772,0.01704313880375897,0.053344547977831225,0.5159993767738342,0.013346433815536567,0,normal,0.01471023164851788,60,0.5428768321871758,0.01976002595784987
U0867,0.0916253175732266,0.38617143034935,0.029892695444903524,0.08865637331295385,0.6483694911003113,0.0172272959981886,0.09881514102597855,0.3938570022583008,0.03160928330931162,0.05473213968320333,0.49238553643226624,0.014004476033098024,0,normal,0.014660059977633087,63,0.48019586503505707,0.02318343769637544
U0849,0.08499380629841799,0.4617345631122589,0.02417023634746217,0.01206928737859032,0.22822462022304535,0.0069439268703470995,0.3947017846796308,0.9115462899208069,0.056856008260591145,0.00671418441583722,0.12005550414323807,0.007343400133941972,0,normal,0.014617085367471134,58,0.4303902443498373,0.023828392903085596
U0522,0.09065891783514134,0.421224981546402,0.028020146716670583,0.08617905667036706,0.6627468466758728,0.016928873511120456,0.12614319475609723,0.7678738832473755,0.0213869041664589,0.04397737151284138,0.4440560042858124,0.012893342393296071,0,normal,0.014522631009029514,59,0.5739754289388657,0.019807316696886505
U0391,0.08687865261465318,0.4196156859397888,0.026954753004648117,0.08370569317381943,0.6333402991294861,0.017206473442749514,0.1255060854974015,0.541157603263855,0.030193608098316116,0.0526515931897157,0.48940008878707886,0.014006236892524705,0,normal,0.014477788247683962,59,0.5208784192800522,0.022090267859559615
U0550,0.09579815434469396,0.4309878349304199,0.028937840879249145,0.09617334809914518,0.5808814167976379,0.02155466346889394,0.0623046157126762,0.3938570022583008,0.020594708288041084,0.05746475758157669,0.4860112965106964,0.015393210534475425,0,normal,0.014476034811964857,59,0.47293438762426376,0.0216201057926649
U0403,0.08838042737421913,0.43508970737457275,0.02644546951317244,0.09247005500175894,0.6765403747558594,0.01779431976008852,0.09106820815046639,0.5143892168998718,0.02304883239104144,0.05723278760406224,0.471638560295105,0.015798272062206936,0,normal,0.014450137740978797,59,0.5244144648313522,0.020771723431627333
U0488,0.04496173545725508,0.3144659101963043,0.01861416193359049,0.10589847401893401,0.648730456829071,0.021251980482687078,0.19262183781979475,0.5143892168998718,0.04875146381959509,0.044953466467749725,0.4289320409297943,0.01364421933032329,0,normal,0.014257083178879549,59,0.4766294062137604,0.025565456391548988
U0857,0.13631941809449366,0.43851250410079956,0.040818942110226686,0.02842146308015668,0.21785703301429749,0.01713013751300266,0.20915479584081617,0.6206110119819641,0.044252147685318925,0.009982508927558725,0.12306626886129379,0.010650909062217674,0,normal,0.014186286387249308,58,0.35001170448958874,0.028213034092691488
U0816,0.06951739821736118,0.32073575258255005,0.027981469002608606,0.10541021298676947,0.6610150933265686,0.020587124436317102,0.09934653849385373,0.5404101014137268,0.023733055574120955,0.060674381530326664,0.5227451324462891,0.014984413029264943,0,normal,0.014185575985390933,60,0.5112265199422836,0.021821515510577903
U0144,0.08056229297539,0.31409040093421936,0.03284068727388163,0.09267538678061846,0.6505356431007385,0.018240149476524924,0.11740494471065628,0.5143892168998718,0.02922332412028899,0.051651149495143676,0.4891604483127594,0.01351959678898117,0,normal,0.01406206207767063,61,0.4920439273118973,0.02345593941491918
U0325,0.08490628402877787,0.44379112124443054,0.024699354290047874,0.11143973902590003,0.5975518822669983,0.02407624989903733,0.06985647064000938,0.4176695942878723,0.02159226264921017,0.04506790117802728,0.43160131573677063,0.013480591489320659,0,normal,0.013868040591550494,60,0.47265347838401794,0.020962114581904008
U0881,0.06525690349081412,0.3223748803138733,0.025917932280924,0.10576915275592035,0.6029244661331177,0.02246110926442971,0.1084303769535064,0.5471530556678772,0.025373315585578683,0.059194346279507655,0.4817750155925751,0.01573153269057233,0,normal,0.01381485793755262,61,0.4885568544268608,0.02237097245537618
U0402,0.0916388962558088,0.3260391354560852,0.03628561528021237,0.07363285520905043,0.6629929542541504,0.014337951362754826,0.11539514007946781,0.6060946583747864,0.024579409040355434,0.05998361779236405,0.5337802171707153,0.014507566053214304,0,normal,0.013647642189778432,60,0.5322267413139343,0.022427635434134233
U0956,0.08366282201284436,0.28993502259254456,0.03606964297756576,0.08762333281527102,0.6236848831176758,0.0175616194946997,0.12146006269722538,0.5471530556678772,0.02774819162550557,0.04877552110381262,0.4460833668708801,0.013667714581569124,0,normal,0.013538829190464752,64,0.4767140820622444,0.02376179216983504
U0935,0.09931502774789606,0.44492366909980774,0.029060524769763212,0.015214513407785119,0.20389536023139954,0.009714595415092992,0.3447162558343096,0.9263940453529358,0.048444000875845675,0.002259155054293243,0.044169388711452484,0.006658840994532511,0,normal,0.013401763309938657,59,0.4048456158488989,0.023469490513808595
U0307,0.08360284535106029,0.4210086762905121,0.025219366191482982,0.09632163524232863,0.6472584009170532,0.018899499629993082,0.09044628597257676,0.4176695942878723,0.027501857837647078,0.05312854958587321,0.45343872904777527,0.014880362246319948,0,normal,0.013399609698899908,62,0.4848438501358032,0.021625271476360772
U0833,0.10034140698305359,0.42100435495376587,0.030516075491898338,0.09631180886734392,0.668876051902771,0.018436096602634327,0.04727216532473553,0.4176695942878723,0.01449131236419265,0.05253495668171729,0.46610212326049805,0.014431197811080619,0,normal,0.01336152867382922,61,0.4934130311012268,0.019468670567451482
U0589,0.09787262025505215,0.3534899353981018,0.03574444327253635,0.09251882534205194,0.6291273236274719,0.01898523326430374,0.06398328203668885,0.5143892168998718,0.016058280229723703,0.05103933863707324,0.44918081164360046,0.014669260382362381,0,normal,0.013190345586191534,60,0.4865468218922615,0.021364304287231545
U0338,0.0857373099270932,0.3329988420009613,0.03351977725436481,0.09516551901707068,0.637805700302124,0.019425187447977495,0.0989473176309051,0.5471530556678772,0.023543400504484266,0.045214204920238775,0.4362097680568695,0.013494397719819688,0,normal,0.013086147741785696,59,0.488541841506958,0.022495690731661563
U0420,0.04486232017793919,0.31102821230888367,0.0187782856245807,0.10194538134124616,0.5829660892486572,0.022766604132063946,0.15600694962148945,0.6056159734725952,0.03353672255406756,0.06138946990939983,0.46658340096473694,0.017129259670767522,0,normal,0.012814294607614775,59,0.49154841899871826,0.02305271799536993
U0253,0.06602919566428746,0.29068997502326965,0.029324480505480702,0.07589606689428248,0.6645729541778564,0.01474351317269793,0.17755001204263704,0.5143892168998718,0.04456082522519864,0.05356246293166887,0.5087661147117615,0.013591479523862896,0,normal,0.012647267680325222,60,0.49460456520318985,0.025555074606810044
U0657,0.12178233863846091,0.4381641447544098,0.03529812436417776,0.0701007115265056,0.6540162563323975,0.013612504552402389,0.04509819228964456,0.40251222252845764,0.014229322310477015,0.05327541788371811,0.4814237356185913,0.014054115608834008,0,normal,0.012550297912414424,62,0.49402908980846405,0.01929851670897279
U0862,0.06196274758366946,0.3021063506603241,0.026260675604276675,0.12793354511551766,0.6425659656524658,0.02549187605775648,0.05818472888315966,0.3831886947154999,0.019441573430219145,0.05193845007193852,0.5137924551963806,0.012943041550152273,0,normal,0.012275905164120571,61,0.4604133665561676,0.021034291660601143
U0015,0.05751264860423266,0.28987327218055725,0.02583028450013151,0.08934049243977238,0.6685945391654968,0.0173964050495265,0.16540969198230526,0.49638158082962036,0.043382970876676044,0.050681462216940636,0.412491112947464,0.015995894616472946,0,normal,0.012098982188243934,59,0.4668351262807846,0.02565138876070175
U0329,0.0486480529175226,0.4003162682056427,0.015688686982379827,0.09462325769254247,0.6850164532661438,0.017832870994546588,0.16252160243014016,0.5409740805625916,0.038784572879861416,0.05700013631774743,0.530980110168457,0.013858684751873322,0,normal,0.011996299958128462,60,0.5393217280507088,0.02154120390216529
U0132,0.07687631934612252,0.33403605222702026,0.029962167943128823,0.11649285969356299,0.595763623714447,0.02545653668142731,0.056139002269882936,0.6217902898788452,0.011754245262482536,0.04517363556013079,0.46507754921913147,0.012645431774749109,0,normal,0.011963029775410056,59,0.504166878759861,0.019954595415446943
U0205,0.056934421864017884,0.33794429898262024,0.02193329019638379,0.09284372674568206,0.6469013094902039,0.018684803229022644,0.1493942893589155,0.5143892168998718,0.037810823398689596,0.05451660741607553,0.5170165300369263,0.013727719207277698,0,normal,0.011961045800514233,59,0.5040628388524055,0.02303915900784343
U0796,0.052913551384805003,0.31677642464637756,0.021933102155674667,0.014219218063957286,0.24945718050003052,0.007484550247422255,0.4513990929669013,0.8954101800918579,0.06619491939159945,0.0024376567562027405,0.04156164079904556,0.007701332455592913,0,normal,0.01195338369906396,58,0.3758013565093279,0.025828476062572322
U0800,0.09374882215609831,0.396176278591156,0.030549332587361276,0.07456127687080295,0.6694799065589905,0.014378055799405588,0.09106746338402401,0.6369830369949341,0.018456942000193523,0.058157335337431386,0.481180340051651,0.015603463156003273,0,normal,0.011944977219758053,60,0.5459548905491829,0.01974694838574092
U0261,0.08257775724896627,0.31029531359672546,0.03435676322718185,0.08779306375105006,0.6258075833320618,0.018111055372106992,0.09032369253370776,0.4176695942878723,0.02791857181970651,0.056196182243501376,0.49014678597450256,0.01480147608685532,0,normal,0.011866012964011501,60,0.4609798192977905,0.02379696662646267
