user,date,logon_count,logoff_count,unique_pc_count,daily_unique_pc_count,after_hours_logon,daily_after_hours_logon_ratio,first_logon_time,last_logoff_time,weekend_logon,daily_pc_access_entropy,usb_connect_count,usb_disconnect_count,after_hours_usb_usage,daily_device_connect_count,daily_device_usage_flag,first_usb_usage_time,last_usb_usage_time,file_access_count,daily_unique_filename_count,daily_new_filename_count,daily_file_access_entropy,after_hours_file_access,weekend_file_access,daily_repeat_file_access_count,daily_repeat_file_ratio,first_file_access_time,last_file_access_time,http_count,daily_http_request_count,unique_url_count,suspicious_url_count,file_sharing_site_visits,job_search_site_visits,http_after_hours,daily_unique_domain_count,daily_new_domain_count,daily_domain_access_entropy,daily_external_domain_ratio
U0117,2024-02-09,2,2,1,1,0.0,0.0,9.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,8.0,2.772588722239781,1.0,0.0,0.0,0.0,1.0,17.0,34.0,34.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3676954868637368,1.0
U0117,2024-02-12,1,1,1,1,0.0,0.0,14.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,8.0,2.995732273553991,1.0,0.0,0.0,0.0,5.0,16.0,17.0,17.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.38128852666744,1.0
U0117,2024-02-13,1,1,1,1,0.0,0.0,15.0,18.0,0,0.0,1.0,0.0,0.0,1.0,1.0,11.0,0.0,17.0,17.0,3.0,2.833213344056216,0.0,0.0,0.0,0.0,7.0,15.0,38.0,38.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.379342673931986,1.0
U0117,2024-02-14,2,2,1,1,0.0,0.0,12.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,3.0,2.3978952727983707,3.0,0.0,0.0,0.0,0.0,23.0,30.0,30.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.3456380600045896,1.0
U0117,2024-02-15,1,1,1,1,0.0,0.0,7.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,5.0,2.70805020110221,0.0,0.0,0.0,0.0,7.0,17.0,39.0,39.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.342347543133513,1.0
U0117,2024-02-16,1,1,1,1,0.0,0.0,7.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.7917594692280547,0.0,0.0,0.0,0.0,8.0,14.0,38.0,38.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.348672286372031,1.0
U0117,2024-02-19,2,2,1,1,0.0,0.0,13.0,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,3.0,2.639057329615258,2.0,0.0,0.0,0.0,2.0,16.0,11.0,11.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.162225544921092,1.0
U0117,2024-02-20,1,1,1,1,0.0,0.0,12.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,6.0,2.639057329615258,1.0,0.0,0.0,0.0,3.0,16.0,23.0,23.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3340819189648159,1.0
U0117,2024-02-21,1,1,1,1,0.0,0.0,15.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,1.6094379124341005,0.0,0.0,0.0,0.0,7.0,15.0,21.0,21.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3410425908392178,1.0
U0117,2024-02-22,2,2,1,1,0.0,0.0,13.0,18.0,0,0.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0,18.0,18.0,8.0,2.890371757896165,1.0,0.0,0.0,0.0,7.0,18.0,40.0,40.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,1.3440752928146291,1.0
U0117,2024-02-23,1,1,1,1,0.0,0.0,15.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,5.0,2.890371757896165,0.0,0.0,0.0,0.0,7.0,16.0,24.0,24.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.298077406452795,1.0
U0117,2024-02-26,1,1,1,1,0.0,0.0,8.0,15.0,0,0.0,1.0,0.0,0.0,1.0,1.0,11.0,0.0,11.0,11.0,4.0,2.3978952727983707,0.0,0.0,0.0,0.0,7.0,16.0,22.0,22.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,1.3821564190366038,1.0
U0117,2024-02-27,2,1,1,1,1.0,0.5,13.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,8.0,2.890371757896165,0.0,0.0,0.0,0.0,8.0,16.0,15.0,15.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3229495110045286,1.0
U0117,2024-02-28,1,2,1,1,0.0,0.0,9.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.6094379124341005,0.0,0.0,0.0,0.0,7.0,10.0,40.0,40.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3033547178082423,1.0
U0117,2024-02-29,1,1,1,1,0.0,0.0,15.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,3.0,2.0431918705451206,0.0,0.0,1.0,0.1111111111111111,7.0,12.0,26.0,26.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3833328565787493,1.0
U0117,2024-03-01,1,1,1,1,0.0,0.0,7.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.0,2.1972245773362196,0.0,0.0,0.0,0.0,7.0,16.0,19.0,19.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.371381017771811,1.0
U0117,2024-03-04,1,1,1,1,0.0,0.0,14.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,2.1972245773362196,0.0,0.0,0.0,0.0,8.0,14.0,36.0,36.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3707522076908762,1.0
U0117,2024-03-05,2,2,1,1,0.0,0.0,9.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,3.0,2.564949357461537,1.0,0.0,0.0,0.0,7.0,18.0,37.0,37.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3628339484271617,1.0
U0117,2024-03-06,2,2,1,1,1.0,0.5,5.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,2.3025850929940455,0.0,0.0,0.0,0.0,7.0,14.0,33.0,33.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3347608781591258,1.0
U0117,2024-03-07,1,1,1,1,0.0,0.0,8.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,4.0,2.890371757896165,1.0,0.0,0.0,0.0,6.0,15.0,17.0,17.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3180238017106034,1.0
U0117,2024-03-08,2,1,1,1,1.0,0.5,13.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,2.1972245773362196,0.0,0.0,0.0,0.0,10.0,16.0,29.0,29.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3123733312684684,1.0
U0117,2024-03-09,0,1,1,1,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U0117,2024-03-11,2,2,1,1,1.0,0.5,1.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,2.0,2.772588722239781,2.0,0.0,0.0,0.0,1.0,16.0,38.0,38.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3604781663876242,1.0
U0117,2024-03-12,1,1,1,1,0.0,0.0,14.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.0,2.1972245773362196,1.0,0.0,0.0,0.0,5.0,16.0,21.0,21.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,1.2509646175272506,1.0
U0117,2024-03-13,2,2,1,1,0.0,0.0,9.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,2.0,2.639057329615258,1.0,0.0,0.0,0.0,7.0,22.0,26.0,26.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.3610455999855922,1.0
U0117,2024-03-14,2,2,1,1,0.0,0.0,7.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,2.0,2.3693821196946763,0.0,0.0,1.0,0.08333333333333333,7.0,16.0,15.0,15.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3624474851916286,1.0
U0117,2024-03-15,1,1,1,1,0.0,0.0,7.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,2.0,2.54003630382098,0.0,0.0,1.0,0.07142857142857142,7.0,16.0,14.0,14.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3337360272028096,1.0
U0117,2024-03-18,2,2,1,1,0.0,0.0,9.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,7.0,2.9264175554979968,2.0,0.0,1.0,0.05,4.0,16.0,32.0,32.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,1.3823778744781472,1.0
U0117,2024-03-19,1,1,1,1,0.0,0.0,8.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,2.1972245773362196,1.0,0.0,0.0,0.0,7.0,20.0,10.0,10.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.2798542258336674,1.0
U0117,2024-03-20,2,2,1,1,0.0,0.0,9.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,1.0,2.8133554045006157,2.0,0.0,1.0,0.05555555555555555,0.0,22.0,11.0,11.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.2406842919533958,1.0
U0117,2024-03-21,2,2,1,1,0.0,0.0,11.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,1.0,2.3978952727983707,1.0,0.0,0.0,0.0,7.0,22.0,11.0,11.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3421131789144003,1.0
U0117,2024-03-22,2,2,1,1,0.0,0.0,8.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,0.0,2.615630577027551,0.0,0.0,1.0,0.06666666666666667,7.0,15.0,37.0,37.0,4.0,0.0,0.0,0.0,5.0,4.0,0.0,1.3575053121076883,1.0
U0117,2024-03-25,2,2,1,1,0.0,0.0,9.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,2.0,2.833213344056216,1.0,0.0,0.0,0.0,7.0,22.0,34.0,34.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.3130988906864554,1.0
U0117,2024-03-26,2,2,1,1,0.0,0.0,7.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,1.0,2.639057329615258,0.0,0.0,0.0,0.0,7.0,16.0,30.0,30.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3013618504164022,1.0
U0117,2024-03-27,1,1,1,1,0.0,0.0,16.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,2.890371757896165,0.0,0.0,0.0,0.0,8.0,16.0,19.0,19.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.371381017771811,1.0
U0117,2024-03-28,2,2,1,1,0.0,0.0,7.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,9.0,15.0,22.0,22.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.365392686748971,1.0
U0117,2024-03-29,2,2,1,1,0.0,0.0,7.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,2.772588722239781,0.0,0.0,0.0,0.0,7.0,16.0,25.0,25.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.35677031940125,1.0
U0118,2024-01-01,1,1,1,1,1.0,1.0,1.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,2.833213344056216,0.0,0.0,0.0,0.0,7.0,16.0,31.0,31.0,4.0,0.0,0.0,0.0,2.0,4.0,4.0,1.2908550195159034,1.0
U0118,2024-01-02,1,1,1,1,0.0,0.0,11.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,1.7917594692280547,0.0,0.0,0.0,0.0,9.0,16.0,39.0,39.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,1.37986723089627,1.0
U0118,2024-01-03,1,1,1,1,1.0,1.0,18.0,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,2.772588722239781,2.0,0.0,0.0,0.0,6.0,22.0,15.0,15.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3624474851916286,1.0
U0118,2024-01-04,1,1,1,1,0.0,0.0,8.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,10.0,2.2718685126965625,1.0,0.0,1.0,0.09090909090909091,1.0,14.0,29.0,29.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.2914936617733461,1.0
U0118,2024-01-05,2,1,1,1,1.0,0.5,12.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,17.0,2.9264175554979968,1.0,0.0,1.0,0.05,7.0,21.0,36.0,36.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3832015591385796,1.0
U0118,2024-01-06,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U0118,2024-01-08,1,1,1,1,0.0,0.0,14.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,14.0,2.9444389791664403,2.0,0.0,0.0,0.0,3.0,16.0,36.0,36.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,1.3548850530060133,1.0
U0118,2024-01-09,2,2,1,1,0.0,0.0,12.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,8.0,2.3978952727983707,1.0,0.0,0.0,0.0,0.0,17.0,32.0,32.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.2980509016891126,1.0
U0118,2024-01-10,2,2,1,1,0.0,0.0,9.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.0,13.0,2.857102837442002,0.0,0.0,2.0,0.1,7.0,16.0,20.0,20.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.2899219826090118,1.0
U0118,2024-01-11,2,2,1,1,0.0,0.0,8.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,6.0,2.1972245773362196,0.0,0.0,0.0,0.0,8.0,12.0,32.0,32.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.3344719869165589,1.0
U0118,2024-01-12,2,2,1,1,0.0,0.0,7.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,13.0,2.995732273553991,1.0,0.0,0.0,0.0,7.0,19.0,31.0,31.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,1.3309842976419521,1.0
U0118,2024-01-15,2,2,1,1,0.0,0.0,8.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,1.7917594692280547,2.0,0.0,0.0,0.0,4.0,15.0,38.0,38.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.2336841378337722,1.0
U0118,2024-01-16,2,2,1,1,0.0,0.0,10.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,10.0,2.458311329683084,0.0,0.0,1.0,0.07692307692307693,7.0,16.0,38.0,38.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3819786564827,1.0
U0118,2024-01-17,2,2,1,1,0.0,0.0,11.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,6.0,2.639057329615258,2.0,0.0,0.0,0.0,6.0,22.0,10.0,10.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3321790402101223,1.0
U0118,2024-01-18,1,1,1,1,0.0,0.0,14.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,16.0,2.9264175554979968,1.0,0.0,1.0,0.05,7.0,21.0,17.0,17.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3197299215186697,1.0
U0118,2024-01-19,1,1,1,1,0.0,0.0,7.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,2.3025850929940455,1.0,0.0,0.0,0.0,7.0,23.0,28.0,28.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.376055285260417,1.0
U0118,2024-01-22,1,0,1,1,1.0,1.0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,5.0,2.70805020110221,2.0,0.0,0.0,0.0,2.0,19.0,21.0,21.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.298654577310072,1.0
U0118,2024-01-23,2,3,1,1,0.0,0.0,9.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,11.0,2.9264175554979968,1.0,0.0,1.0,0.05,3.0,15.0,11.0,11.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3730039128771996,1.0
U0118,2024-01-24,1,1,1,1,0.0,0.0,8.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,9.0,2.890371757896165,2.0,0.0,0.0,0.0,1.0,19.0,17.0,17.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3180238017106034,1.0
U0118,2024-01-25,1,1,1,1,0.0,0.0,7.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10.0,2.70805020110221,0.0,0.0,0.0,0.0,7.0,14.0,29.0,29.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.3553031137936886,1.0
U0118,2024-01-26,1,1,1,1,0.0,0.0,15.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,6.0,2.0794415416798357,0.0,0.0,0.0,0.0,7.0,14.0,14.0,14.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.9799711820833054,1.0
U0118,2024-01-29,1,1,1,1,0.0,0.0,7.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,7.0,2.772588722239781,1.0,0.0,0.0,0.0,8.0,21.0,36.0,36.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3273438473861456,1.0
U0118,2024-01-30,2,2,1,1,0.0,0.0,11.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,5.0,2.3978952727983707,0.0,0.0,0.0,0.0,7.0,15.0,40.0,40.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3223026511047082,1.0
U0118,2024-01-31,1,1,1,1,0.0,0.0,14.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,8.0,2.3693821196946763,0.0,0.0,1.0,0.08333333333333333,7.0,17.0,30.0,30.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.3095258353040693,1.0
U0118,2024-02-01,1,1,1,1,0.0,0.0,7.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,4.0,2.639057329615258,2.0,0.0,0.0,0.0,6.0,19.0,10.0,10.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0888999753452238,1.0
U0118,2024-02-02,2,2,1,1,0.0,0.0,8.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,7.0,2.7516666169315167,1.0,0.0,1.0,0.058823529411764705,1.0,13.0,11.0,11.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.2945451658448959,1.0
U0118,2024-02-05,1,1,1,1,0.0,0.0,12.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,11.0,2.9444389791664403,0.0,0.0,0.0,0.0,7.0,17.0,19.0,19.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.371381017771811,1.0
U0118,2024-02-06,1,1,1,1,0.0,0.0,13.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,11.0,2.995732273553991,0.0,0.0,0.0,0.0,7.0,15.0,24.0,24.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.280835354685388,1.0
U0118,2024-02-07,1,1,1,1,0.0,0.0,8.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,6.0,2.70805020110221,1.0,0.0,0.0,0.0,7.0,22.0,26.0,26.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.3571945432256114,1.0
U0118,2024-02-08,1,1,1,1,0.0,0.0,14.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,2.0794415416798357,1.0,0.0,0.0,0.0,7.0,20.0,18.0,18.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.1858203126288676,1.0
U0118,2024-02-09,1,1,1,1,0.0,0.0,8.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,1.0,2.639057329615258,0.0,0.0,0.0,0.0,7.0,15.0,17.0,17.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.2831726480161034,1.0
U0118,2024-02-12,2,2,1,1,0.0,0.0,9.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,1.0,1.9061547465398496,1.0,0.0,1.0,0.125,7.0,23.0,30.0,30.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.2625126928404595,1.0
U0118,2024-02-13,2,2,1,1,0.0,0.0,9.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,6.0,2.9444389791664403,0.0,0.0,0.0,0.0,7.0,14.0,24.0,24.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.363950649238684,1.0
U0118,2024-02-14,1,1,1,1,0.0,0.0,12.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,6.0,2.833213344056216,2.0,0.0,0.0,0.0,1.0,18.0,34.0,34.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.339542823463391,1.0
U0118,2024-02-15,1,1,1,1,0.0,0.0,14.0,19.0,0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,0.0,18.0,18.0,6.0,2.890371757896165,3.0,0.0,0.0,0.0,0.0,18.0,14.0,14.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.1163670752893367,1.0
U0118,2024-02-16,1,1,1,1,0.0,0.0,15.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,6.0,2.3978952727983707,0.0,0.0,0.0,0.0,8.0,16.0,33.0,33.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,1.333722697818406,1.0
U0118,2024-02-19,2,2,1,1,0.0,0.0,10.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,2.0,2.772588722239781,1.0,0.0,0.0,0.0,3.0,14.0,39.0,39.0,4.0,0.0,0.0,0.0,5.0,4.0,0.0,1.3355044630554667,1.0
U0118,2024-02-20,2,2,1,1,0.0,0.0,7.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,2.0,2.615630577027551,1.0,0.0,1.0,0.06666666666666667,3.0,15.0,24.0,24.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,1.3320831195896732,1.0
U0118,2024-02-21,1,1,1,1,0.0,0.0,9.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.0,2.1972245773362196,0.0,0.0,0.0,0.0,7.0,13.0,38.0,38.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.3580825157078267,1.0
U0118,2024-02-22,2,2,1,1,0.0,0.0,8.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,7.0,2.639057329615258,2.0,0.0,0.0,0.0,2.0,20.0,39.0,39.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,1.326699844313617,1.0
U0118,2024-02-23,1,1,1,1,0.0,0.0,11.0,16.0,0,0.0,1.0,0.0,0.0,1.0,1.0,13.0,0.0,15.0,15.0,8.0,2.70805020110221,2.0,0.0,0.0,0.0,8.0,23.0,35.0,35.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,1.301412686185162,1.0
U0118,2024-02-26,2,2,1,1,0.0,0.0,9.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.7917594692280547,1.0,0.0,0.0,0.0,1.0,14.0,37.0,37.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.3558241319682118,1.0
U0118,2024-02-27,2,2,1,1,0.0,0.0,13.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,2.1972245773362196,0.0,0.0,0.0,0.0,7.0,15.0,20.0,20.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.35778649882815,1.0
U0118,2024-02-28,2,2,1,1,0.0,0.0,9.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.6094379124341005,0.0,0.0,0.0,0.0,7.0,15.0,13.0,13.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3322449224385329,1.0
U0118,2024-02-29,2,2,1,1,0.0,0.0,8.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,2.564949357461537,0.0,0.0,0.0,0.0,7.0,17.0,14.0,14.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3337360272028096,1.0
U0118,2024-03-01,2,2,1,1,1.0,0.5,3.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,5.0,2.639057329615258,1.0,0.0,0.0,0.0,1.0,16.0,39.0,39.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.270052727125563,1.0
