file_risk,http_risk,logon_risk,device_risk,user,date,actual_label,predicted_prob
-0.3485889,-1.4220415,-0.5231222,-0.04947076,U0139,2024-03-22,0,0.00034969317
-1.1147493,-1.5097765,-0.4233048,-0.048107628,U0139,2024-03-25,0,0.0001647662
-0.6211208,0.48025006,-1.0978243,-0.04926148,U0139,2024-03-26,0,0.0010039231
-0.531017,-2.6371386,0.540057,-0.040658038,U0139,2024-03-27,0,0.00025255317
-0.42840707,-1.0023303,0.0397799,-0.052029822,U0139,2024-03-28,0,0.000859873
-0.97770345,-2.2928526,-0.03442715,-0.047034692,U0139,2024-03-29,0,0.00012754701
-0.37215072,0.54434735,-0.5572967,-0.042242777,U0141,2024-01-01,0,0.0023706441
-0.15297396,-1.9329914,-0.59155244,-0.09418665,U0141,2024-01-02,0,0.00022785227
0.56832814,-1.028246,-0.6261624,-0.083263,U0141,2024-01-03,0,0.0011302108
-0.29470682,-2.5180426,-0.5305575,-0.08881172,U0141,2024-01-04,0,0.00011773011
-0.081529066,-1.4470993,-0.20665058,-0.060259312,U0141,2024-01-05,0,0.0006045538
-0.19157402,-1.9512349,-0.5631547,0.69509274,U0141,2024-01-08,0,0.00048749195
0.5607997,-1.0606016,-0.5093459,-0.08699473,U0141,2024-01-09,0,0.0012159426
-0.42373282,1.1104938,-0.849683,-0.048330102,U0141,2024-01-10,0,0.0029407945
0.041742347,-1.2605615,-0.36442474,-0.072371274,U0141,2024-01-11,0,0.0006952851
-0.41081145,-1.6118733,-0.5051131,-0.052221995,U0141,2024-01-12,0,0.0002759805
1.2015022,-1.030492,-0.46463627,-0.08589692,U0141,2024-01-15,0,0.0024864753
-0.4708199,-2.5354702,-0.66430616,-0.06728722,U0141,2024-01-16,0,8.671768e-05
-0.1334671,-2.4090114,-0.6070211,-0.0697621,U0141,2024-01-17,0,0.00014565201
0.06580779,-2.665425,-0.36649737,-0.086985834,U0141,2024-01-18,0,0.00017197643
-0.982956,-2.2372947,-0.4890314,0.50089324,U0141,2024-01-19,0,0.00014724392
0.061299875,-1.24711,-0.30934113,-0.06937604,U0141,2024-01-22,0,0.000761541
-0.4097061,-1.42409,-0.47307312,-0.051395737,U0141,2024-01-23,0,0.00034447515
-0.06335585,-1.2196002,-0.4044468,0.30743828,U0141,2024-01-24,0,0.0009157586
-0.85857046,-1.1172211,-0.3253506,-0.043898616,U0141,2024-01-25,0,0.00034905918
1.0714372,-0.7261869,-0.18672779,-0.044226907,U0141,2024-01-26,0,0.004067778
0.35147366,-2.3928142,0.7256881,-0.05500949,U0141,2024-01-29,0,0.0009243076
-0.2673686,-1.7319951,-0.35746267,-0.04942162,U0141,2024-01-30,0,0.00032834065
-1.1392654,-1.5199239,-0.5177813,-0.047235362,U0141,2024-01-31,0,0.00014493395
-0.47795087,-1.7186887,-0.53833437,-0.046921633,U0141,2024-02-01,0,0.0002255419
-0.91082454,-1.6040194,-0.3387546,-0.04217058,U0141,2024-02-02,0,0.00020127247
-0.9600899,-1.7116276,-0.55718064,-0.04763894,U0141,2024-02-05,0,0.00013754508
0.10584722,-2.2169688,-0.50968486,-0.086624645,U0141,2024-02-06,0,0.00024297442
-0.10223902,-1.8684841,-0.36780375,-0.0788177,U0141,2024-02-07,0,0.0003247184
-0.5831592,-2.3960133,-0.6297678,-0.0695888,U0141,2024-02-08,0,9.202012e-05
-0.5974663,-1.617249,-0.43302247,-0.04942162,U0141,2024-02-09,0,0.00024548225
-0.72555566,-2.9165792,0.92478764,-0.043589383,U0141,2024-02-12,0,0.00023031866
-0.56656486,0.59346646,0.1522677,-0.039456803,U0141,2024-02-13,0,0.0041720564
-0.8541542,-1.6412041,-0.3696954,-0.045257352,U0141,2024-02-14,0,0.00019836721
-0.7863021,-1.6729606,-0.51524115,-0.04781251,U0141,2024-02-15,0,0.00017735136
-1.1057891,-2.3469198,-0.14455558,0.27239764,U0141,2024-02-16,0,0.00013105704
0.29719514,2.1001718,-1.0774275,-0.047166552,U0141,2024-02-17,0,0.012842034
0.48704365,-1.0565569,-0.32538098,-0.057267316,U0141,2024-02-19,0,0.001403979
-0.28935784,-1.5194067,-0.47747657,-0.08643036,U0141,2024-02-20,0,0.0003395495
1.0752348,-0.7621121,-0.41068786,-0.05424063,U0141,2024-02-21,0,0.0031203527
0.22142194,1.7378234,-0.85690737,-0.040182706,U0141,2024-02-22,0,0.010428564
-0.7223643,-1.7478794,0.4666212,-0.07692929,U0141,2024-02-23,0,0.00045469461
0.05775901,-1.5631909,1.18946,-0.09392966,U0141,2024-02-25,0,0.0024122533
-1.4173026,-2.4290454,-0.5078639,-0.06849363,U0141,2024-02-26,0,4.3723525e-05
-0.5589927,-1.6957746,-0.56346107,-0.046139996,U0141,2024-02-27,0,0.00020769073
-0.97058576,-1.7063797,-0.5519328,-0.04763894,U0141,2024-02-28,0,0.00013754508
-0.011520786,2.0834486,-0.460213,-0.033733606,U0141,2024-02-29,0,0.017345965
-1.1307265,-2.6913426,-0.6339473,-0.06674518,U0141,2024-03-01,0,3.956042e-05
-0.37749055,-1.6504803,-0.43343028,-0.04942162,U0141,2024-03-04,0,0.00029574952
-0.9670818,-1.3926537,-0.54199845,-0.06665539,U0141,2024-03-05,0,0.00018717638
-0.24374592,-3.1163404,-0.50633895,-0.08179443,U0141,2024-03-06,0,7.0269816e-05
-0.7212005,-0.9708331,-0.5350735,-0.04856769,U0141,2024-03-07,0,0.00037412235
-0.28805968,-0.88134277,-0.46189144,-0.050755076,U0141,2024-03-08,0,0.0006771587
0.7476164,-0.72416013,-0.07106551,-0.04007133,U0141,2024-03-11,0,0.0033263129
-0.29620376,-1.929013,-0.47079703,-0.03946755,U0141,2024-03-12,0,0.0002362554
-0.6091184,-1.5597656,-0.39874384,-0.051144928,U0141,2024-03-13,0,0.00026549367
0.7123311,-1.0981349,-0.26039466,-0.055570204,U0141,2024-03-14,0,0.0018027348
-0.22507273,-2.762384,-0.61560786,-0.093314655,U0141,2024-03-15,0,9.039238e-05
-0.31403518,-1.6288918,-0.40106183,-0.04245651,U0141,2024-03-18,0,0.00033490572
1.0907052,-1.0505533,0.12360732,-0.071228616,U0141,2024-03-19,0,0.0039805532
0.2191232,-1.2708046,-0.3132841,-0.060554836,U0141,2024-03-20,0,0.0008750115
-0.0019890931,-1.847455,0.56810975,-0.057223834,U0141,2024-03-21,0,0.00095443474
-0.79380417,-2.7509403,-0.6513661,-0.06728722,U0141,2024-03-22,0,5.1273833e-05
-0.85196817,-1.8853594,-0.47286496,-0.06412456,U0141,2024-03-25,0,0.00013785114
0.028527789,0.82159895,-1.0221632,-0.039531495,U0141,2024-03-26,0,0.0029398676
-0.7555824,-2.7740257,-0.59672153,-0.06697462,U0141,2024-03-27,0,5.4996526e-05
0.6587718,-1.1016128,-0.43482822,-0.09494363,U0141,2024-03-28,0,0.0013755974
-0.056711767,-1.375773,-0.336511,-0.06937604,U0141,2024-03-29,0,0.00057921966
0.30602193,-2.1157496,-0.53807354,-0.086221084,U0143,2024-03-21,1,0.0003193503
-0.037295744,2.0730262,0.0348513,-0.03477066,U0143,2024-03-22,1,0.027144281
-0.21172582,-2.3458443,1.1667486,-0.06061246,U0143,2024-03-23,1,0.0008526459
-0.12332966,4.3978777,1.009253,0.03339062,U0143,2024-03-24,1,0.4261226
0.42457587,4.181369,0.57282,0.020145308,U0143,2024-03-25,1,0.39748147
0.059272822,4.486897,-0.37117887,0.016066121,U0143,2024-03-26,1,0.19406301
-0.10260267,0.6084544,-1.0665054,-0.04078529,U0143,2024-03-27,1,0.0019926073
0.04476842,4.175792,-0.3380875,0.02091202,U0143,2024-03-28,1,0.15296982
0.20855108,4.2696223,-0.4777601,-0.5216822,U0143,2024-03-29,1,0.10563285
-0.2880257,-3.0069273,0.6100992,-0.069291525,U0143,2024-03-30,1,0.00023188732
3.4897203,1.4112703,-0.5607453,-0.06464464,U0146,2024-01-01,0,0.20762865
-0.26027963,0.5030029,-0.907714,-0.049659446,U0146,2024-01-02,0,0.0017797016
-0.37116122,-2.0949888,-0.61875594,-0.093460895,U0146,2024-01-03,0,0.00015173122
0.16408588,-1.2433019,-0.41837123,-0.06694012,U0146,2024-01-04,0,0.000761541
-0.13298269,-2.2225008,-0.52044266,-0.08266676,U0146,2024-01-05,0,0.00018901918
0.606323,-1.2069061,-0.5122388,-0.09219701,U0146,2024-01-08,0,0.0010906444
-0.101790495,-1.7470399,-0.50963676,-0.08570492,U0146,2024-01-09,0,0.00031612543
0.15374753,-1.2418114,-0.4122868,-0.0641765,U0146,2024-01-10,0,0.000761541
0.10165166,-0.7052016,-0.2988317,-0.05183209,U0146,2024-01-11,0,0.0014011059
0.2155013,-1.2521073,-0.32835966,-0.060554836,U0146,2024-01-12,0,0.0008750115
-0.3194264,-2.5171542,-0.5970068,-0.06697462,U0146,2024-01-15,0,0.000109942484
-0.2557273,-3.0440063,-0.5403869,-0.081271,U0146,2024-01-16,0,7.218038e-05
-0.25645542,-3.0206466,-0.56301844,-0.081271,U0146,2024-01-17,0,7.218038e-05
-0.7250734,-3.4168212,-0.6265352,-0.06863612,U0146,2024-01-18,0,2.8891209e-05
0.25949556,-0.63490194,-0.21110778,-0.04552727,U0146,2024-01-19,0,0.0019326664
-0.8065425,-1.6097118,-0.52240586,-0.046139996,U0146,2024-01-22,0,0.00018413029
0.2946137,-0.98960805,-0.40672916,-0.05729266,U0146,2024-01-23,0,0.0011419278
-0.7902385,-1.4275707,-0.5027244,-0.080027655,U0146,2024-01-24,0,0.00022137226
-0.6917927,-1.7575289,0.66467094,-0.04208456,U0146,2024-01-25,0,0.000585995
-0.0972734,-1.6333331,0.2675625,-0.0589967,U0146,2024-01-26,0,0.00079456647
-0.65835166,-2.8712683,0.87333167,-0.06525646,U0146,2024-01-27,0,0.0002395701
0.08004509,-1.2130322,-0.43239224,-0.06366118,U0146,2024-01-29,0,0.00071399607
-0.5498243,-2.5529141,0.5324805,-0.045716003,U0146,2024-01-30,0,0.00026623788
-0.46303806,-2.8668787,-0.46190447,-0.07130779,U0146,2024-01-31,0,7.651019e-05
0.11261016,-1.0848852,-0.39999267,0.30795357,U0146,2024-02-01,0,0.0012552161
-0.4248287,-1.9845878,0.10732055,-0.04056314,U0146,2024-02-02,0,0.0003498911
-1.4711773,-1.5121775,-0.41403842,-0.048979748,U0146,2024-02-05,0,0.00011606423
-0.32164928,-2.688168,-0.6343453,-0.07060248,U0146,2024-02-06,0,8.87456e-05
-0.61236805,-1.524694,-0.39304936,-0.051144928,U0146,2024-02-07,0,0.0002756405
-1.7783594,-1.4702035,-0.41761032,-0.048979748,U0146,2024-02-08,0,8.871158e-05
-0.41517633,-3.392029,-0.5909959,-0.06904758,U0146,2024-02-09,0,4.18186e-05
-0.09112453,-1.5558097,-0.10842444,-0.05325853,U0146,2024-02-12,0,0.00059670204
0.40858725,-2.193053,1.1735525,-0.046806622,U0146,2024-02-13,0,0.0018837623
-1.4517459,-2.3826747,-0.5664996,-0.06849363,U0146,2024-02-14,0,4.172833e-05
-0.29875264,-2.5440578,-0.61686647,-0.0695888,U0146,2024-02-15,0,0.00010683182
0.44833565,-1.1201873,-0.18914063,-0.04833603,U0146,2024-02-16,0,0.001465334
-0.40516505,-2.703804,-0.66071033,-0.1069866,U0146,2024-02-19,0,7.54815e-05
-0.9351918,-3.0431337,-0.503082,-0.067351185,U0146,2024-02-20,0,3.85454e-05
-0.3574588,-0.13841394,-0.47203532,-0.051069714,U0146,2024-02-21,0,0.0013133548
-0.46372673,0.5978843,-0.72834814,-0.049121,U0146,2024-02-22,0,0.0019110498
0.053225894,-2.442093,-0.35480148,-0.08214548,U0146,2024-02-23,0,0.0002158539
0.051328644,-1.3981489,1.2508119,-0.045584943,U0146,2024-02-24,0,0.0031522887
0.48522374,-2.3263211,-0.42719808,-0.077456385,U0146,2024-02-26,0,0.00034881086
-0.9692029,-2.7230542,-0.27181202,-0.071134225,U0146,2024-02-27,0,6.441597e-05
-1.3541101,-2.6747377,-0.26726243,-0.06721703,U0146,2024-02-28,0,4.6398185e-05
-0.44284463,-3.4751456,-0.6176959,-0.0680859,U0146,2024-02-29,0,3.648219e-05
0.15717295,-1.2866278,-0.36569643,-0.06937604,U0146,2024-03-01,0,0.000761541
-1.4814093,-1.4862419,-0.51856077,-0.047406074,U0146,2024-03-04,0,0.00010636839
-0.50074893,0.7828494,-0.018776042,-0.03204885,U0146,2024-03-05,0,0.004570264
-0.088719785,-1.3900343,-0.43927693,-0.0641765,U0146,2024-03-06,0,0.00050166034
-1.3964494,-1.670026,-0.41054508,-0.047406074,U0146,2024-03-07,0,0.00010735059
-0.08650685,-2.5256336,-0.13320261,-0.072843686,U0146,2024-03-08,0,0.00021750543
-0.63649267,-1.295526,-0.6486927,-0.06605228,U0146,2024-03-11,0,0.0002581666
-0.29069743,-1.4252366,-0.5938213,-0.06657128,U0146,2024-03-12,0,0.00033831067
-0.059973367,-1.4183389,-0.4363766,-0.067518406,U0146,2024-03-13,0,0.00050166034
-0.24244757,-1.6937906,-0.5071608,-0.045607984,U0146,2024-03-14,0,0.00030227
-0.6522886,-1.232354,-0.6729728,-0.062320538,U0146,2024-03-15,0,0.00026518453
-0.9696067,-2.9965253,-0.5614646,-0.06787019,U0146,2024-03-18,0,3.678648e-05
0.2268617,0.84666574,-0.8617309,-0.04454864,U0146,2024-03-19,0,0.0042880266
-0.44421455,-2.2318456,-0.26717278,-0.07119792,U0146,2024-03-20,0,0.00017875504
-0.2302915,-1.6919609,-0.4828267,-0.04834057,U0146,2024-03-21,0,0.00031321665
-0.6660479,-1.5856305,-0.2633001,-0.03986608,U0146,2024-03-22,0,0.0002830156
-0.11078781,-0.90514904,1.2102368,-0.043825142,U0146,2024-03-25,0,0.0042170114
0.14870036,-1.1779737,-0.5946448,-0.044532448,U0146,2024-03-26,0,0.0006864239
-0.21272855,1.0374863,-0.74731195,-0.08305096,U0146,2024-03-27,0,0.0036098096
-0.8622247,-2.2224681,-0.62412167,-0.06691874,U0146,2024-03-28,0,8.349724e-05
0.071744956,-2.3406856,-0.49376822,-0.08993264,U0146,2024-03-29,0,0.0002101412
-0.6678596,0.38183564,-1.1105319,-0.046159957,U0150,2024-01-01,0,0.0008601057
1.7145871,-0.7266532,0.6469741,-0.07745727,U0150,2024-01-02,0,0.01699948
-0.31957865,-2.3761454,-0.66424143,-0.08993074,U0150,2024-01-03,0,0.0001156558
-0.11286991,-2.241221,-0.5719161,-0.08422949,U0150,2024-01-04,0,0.00017950675
-0.21146506,-3.1350558,-0.4338434,-0.08946607,U0150,2024-01-05,0,7.599943e-05
0.17321876,-1.2317953,-0.66885424,-0.05382079,U0150,2024-01-08,0,0.00061324716
0.20028481,-1.2706149,-0.44090718,-0.05811892,U0150,2024-01-09,0,0.0007578748
-0.13151002,1.0144804,1.1498975,-0.039292693,U0150,2024-01-10,0,0.026050938
-0.13240747,-1.5282803,-0.07124012,-0.068927474,U0150,2024-01-11,0,0.00060134946
0.106829755,-2.2358806,-0.48955488,-0.088825226,U0150,2024-01-12,0,0.00024297442
0.057792544,-1.0626607,-0.27055773,-0.058069084,U0150,2024-01-15,0,0.00095927564
0.19686176,-1.7079103,0.18700312,-0.049731985,U0150,2024-01-16,0,0.00092143536
-0.94298863,-1.6498055,-0.4396406,-0.04924805,U0150,2024-01-17,0,0.00016713145
0.23287718,-1.934996,-0.48171273,-0.09315003,U0150,2024-01-18,0,0.00037363352
-0.14656337,-1.2228543,0.6194183,-0.037065122,U0150,2024-01-19,0,0.0016555893
0.29719514,2.1001718,-1.0774275,-0.047166552,U0150,2024-01-20,0,0.012842034
-0.32183707,-0.8716224,-0.38989988,-0.05516456,U0150,2024-01-22,0,0.00070726173
-1.0922267,-3.3875196,-0.6375366,-0.06679005,U0150,2024-01-23,0,2.0420493e-05
0.15066049,-1.1422678,-0.40493304,-0.059110466,U0150,2024-01-24,0,0.00084906234
-1.1368771,-2.471118,-0.51483613,-0.06992509,U0150,2024-01-25,0,5.5026794e-05
-0.51981527,-1.5358803,1.9799002,-0.03577176,U0150,2024-01-26,0,0.003248058
0.34971166,2.4632509,-1.0209657,-0.051116887,U0150,2024-01-27,0,0.020352252
-0.3226492,-1.5454416,-0.4637427,-0.047514312,U0150,2024-01-29,0,0.00033729026
-0.5886767,-2.7168534,-0.49938634,-0.06770037,U0150,2024-01-30,0,7.578788e-05
-0.058152445,-1.3903238,-0.3205196,-0.06937604,U0150,2024-01-31,0,0.00057921966
-1.6170096,-2.2242823,-0.6302995,-0.06846928,U0150,2024-02-01,0,3.8882063e-05
-1.3959597,-2.1983123,0.084090106,-0.047502846,U0150,2024-02-02,0,0.000103839455
-0.55668503,-1.696775,-0.4748312,-0.046921633,U0150,2024-02-05,0,0.00022705419
-0.82036644,-1.619099,0.21000038,-0.04606519,U0150,2024-02-06,0,0.0003741764
-0.75745136,-1.919313,0.12068355,-0.04056314,U0150,2024-02-07,0,0.00027143268
-1.7665377,-1.5166283,-0.4205235,-0.048979748,U0150,2024-02-08,0,8.544545e-05
-1.0002337,-2.799093,-0.59669685,-0.0688078,U0150,2024-02-09,0,4.1919775e-05
-0.7997358,-1.7008225,-0.5259172,-0.046921633,U0150,2024-02-12,0,0.0001685211
-0.75073224,-1.4986702,-0.47621822,-0.045061275,U0150,2024-02-13,0,0.00022808505
0.06926764,-2.3076522,1.3858148,-0.058914103,U0150,2024-02-14,0,0.0014621796
-0.57021916,-1.5273334,1.8617135,-0.03368099,U0150,2024-02-15,0,0.0027748013
0.23709679,-0.5776235,-0.4902595,-0.05262991,U0150,2024-02-16,0,0.0015037396
-0.30049092,-1.7651153,-0.58285755,-0.044656485,U0150,2024-02-19,0,0.00024647548
0.07283895,0.8458838,0.20110765,-0.036043096,U0150,2024-02-20,0,0.010654189
-1.5931004,-2.2038546,-0.60524446,-0.067767866,U0150,2024-02-21,0,4.1705134e-05
-0.994054,-2.236939,-0.5144491,-0.045238066,U0150,2024-02-22,0,8.2258586e-05
-0.49720213,-2.752673,-0.5859651,-0.06654528,U0150,2024-02-23,0,7.356531e-05
-0.91565084,-2.630133,-0.5849627,-0.06770037,U0150,2024-02-26,0,5.4714517e-05
0.14265294,-2.2203176,0.48487777,-0.046097826,U0150,2024-02-27,0,0.0007070057
-1.1535017,-1.5646335,-0.52489406,-0.047763422,U0150,2024-02-28,0,0.000135599
0.080418006,-0.43257743,-0.45999166,-0.055630688,U0150,2024-02-29,0,0.0015273999
-0.79331017,-1.3710779,-0.51264656,-0.045369264,U0150,2024-03-01,0,0.00023936394
-0.7978454,-2.8026195,-0.64703894,-0.06697462,U0150,2024-03-04,0,4.8720623e-05
0.09806905,-1.2704246,-0.34902218,-0.042959455,U0150,2024-03-05,0,0.0007616854
-0.40302265,-1.7338438,-0.94574565,-0.04002981,U0150,2024-03-06,0,0.00016042539
-1.0444354,-1.4313897,-0.21617761,-0.048107628,U0150,2024-03-07,0,0.00023516476
-0.1525208,-2.4942856,-0.14838567,-0.058411393,U0150,2024-03-08,0,0.00020993933
0.15716816,-1.7155703,-0.54816973,-0.08122352,U0150,2024-03-11,0,0.0004084736
-0.4482094,-0.34987444,0.48210362,-0.038227573,U0150,2024-03-12,0,0.0025500571
0.13763535,-0.6824872,-0.33992237,-0.057360023,U0150,2024-03-13,0,0.0014181074
-0.5641918,-2.7193472,-0.6289122,-0.06785892,U0150,2024-03-14,0,6.8050664e-05
-0.5813715,0.76807606,-0.11624284,-0.03865819,U0150,2024-03-15,0,0.0037468923
0.29719514,2.1001718,-1.0774275,-0.047166552,U0150,2024-03-16,0,0.012842034
-0.21640359,-2.9629278,0.2573126,-0.057105936,U0150,2024-03-18,0,0.0001851793
-0.79381424,-2.7589173,-0.6444733,-0.066192985,U0150,2024-03-19,0,5.1273833e-05
0.25204033,-0.17054017,-0.2373201,-0.05389402,U0150,2024-03-20,0,0.002945308
-0.8246355,-1.4067287,-0.41331965,-0.0451994,U0150,2024-03-21,0,0.00024727438
-0.74905103,-2.6588373,-0.49008298,-0.073031105,U0150,2024-03-22,0,6.868685e-05
-0.79458374,-1.674765,-0.5046271,-0.04834057,U0150,2024-03-25,0,0.00017735136
-0.0982198,-1.4010626,-0.57782125,-0.06044476,U0150,2024-03-26,0,0.0004295144
-0.32243922,-1.5593061,-0.5022,-0.052221995,U0150,2024-03-27,0,0.0003186651
0.6169482,-0.6072714,-0.44873977,-0.08140526,U0150,2024-03-28,0,0.002160299
-0.7826187,-1.4268656,-0.14669438,-0.04847732,U0150,2024-03-29,0,0.0003288654
-0.28447255,-1.2836407,1.23368,0.36222875,U0150,2024-03-30,0,0.0037319667
0.22565742,0.03682057,-0.88063693,-0.069571495,U0170,2024-01-01,0,0.0018281727
-0.32931155,-2.4526343,-0.541011,-0.08233356,U0170,2024-01-02,0,0.000120930905
1.0968049,-1.1429805,-0.20853704,-0.07807892,U0170,2024-01-03,0,0.0026051211
-0.14909053,-1.2536266,0.22893465,-0.058551997,U0170,2024-01-04,0,0.0010612857
-0.6625962,-1.6099132,-0.5435536,-0.04864494,U0170,2024-01-05,0,0.00020762024
-0.44876593,-2.584396,-0.48272783,-0.07460986,U0170,2024-01-08,0,0.00010048694
0.89523673,-1.7793698,0.30912554,-0.082120486,U0170,2024-01-09,0,0.0018848779
-0.04400237,-2.4511757,-0.27921227,-0.08248131,U0170,2024-01-10,0,0.00020925405
-0.8210109,-1.7073247,-0.30191886,-0.045784686,U0170,2024-01-11,0,0.00020528192
-0.1560811,-0.8149343,-0.45410863,-0.055708256,U0170,2024-01-12,0,0.0008279651
-0.61236805,-1.524694,-0.39304936,-0.051144928,U0170,2024-01-15,0,0.0002756405
-0.30753368,-2.5286334,-0.5098889,-0.08606266,U0170,2024-01-16,0,0.00011773011
-0.3107106,-2.3028138,-0.30328867,-0.07853731,U0170,2024-01-17,0,0.00018219852
-0.060460467,-1.3567381,-0.26039466,-0.068860725,U0170,2024-01-18,0,0.00063494855
-0.29468393,-2.454447,-0.42972556,-0.08122352,U0170,2024-01-19,0,0.00013982753
-0.10187444,-1.4053935,-0.56983554,-0.06044476,U0170,2024-01-22,0,0.0004295144
-0.28300044,-1.2654886,-0.37736702,-0.05306037,U0170,2024-01-23,0,0.00050331326
-0.5399216,-3.3672445,-0.43156597,-0.068425626,U0170,2024-01-24,0,4.4408444e-05
0.17991395,-2.776913,-0.5153666,-0.089291126,U0170,2024-01-25,0,0.00014823893
-0.5800699,-1.669294,-0.35024965,-0.04217058,U0170,2024-01-26,0,0.00025945567
-0.2973541,-2.812532,-0.59523046,-0.06697462,U0170,2024-01-29,0,8.380187e-05
-0.32104892,-1.7357806,0.39799258,-0.042192392,U0170,2024-01-30,0,0.00066443434
-0.1882173,-2.879835,1.1542549,-0.062836334,U0170,2024-01-31,0,0.00050446216
-0.87789935,-2.3132274,-0.47216436,-0.04596466,U0170,2024-02-01,0,8.923609e-05
0.1688851,-2.402425,-0.5631721,-0.072202615,U0170,2024-02-02,0,0.00020674984
-0.20636016,-3.1927283,1.9112425,-0.044479433,U0170,2024-02-05,0,0.0007864412
-0.8298977,-2.8074443,-0.52344495,-0.06680105,U0170,2024-02-06,0,5.3143147e-05
-0.22373745,-1.1758157,0.50502545,-0.04337934,U0170,2024-02-07,0,0.0014241067
0.39497036,-1.573527,0.48425376,-0.045463264,U0170,2024-02-08,0,0.0017356325
-0.73130983,-2.5809247,-0.5726514,-0.07031456,U0170,2024-02-09,0,6.9780814e-05
-0.59574777,-0.9487968,-0.56441367,-0.049322713,U0170,2024-02-12,0,0.0004207043
-0.52084774,-1.6689078,-0.43033633,-0.04942162,U0170,2024-02-13,0,0.00025236182
-0.94099665,2.4719012,-0.3560347,-0.034461297,U0170,2024-02-14,0,0.011267842
-1.8689944,-1.0538045,-0.5322712,-0.04832917,U0170,2024-02-15,0,0.00010963103
-1.0922217,-3.379907,-0.64479357,-0.067150705,U0170,2024-02-16,0,2.0420493e-05
0.035646033,-2.9949124,-0.49992323,-0.0761789,U0170,2024-02-19,0,0.00010618223
-0.1520943,-1.9577023,-0.21817933,-0.06970331,U0170,2024-02-20,0,0.00033116434
-1.2077361,-2.058201,-0.512102,-0.06512221,U0170,2024-02-21,0,7.805355e-05
-0.13249536,-1.4388236,-0.50735116,-0.043747626,U0170,2024-02-22,0,0.0004360591
-1.0368539,-2.6964855,-0.3756293,-0.06732309,U0170,2024-02-23,0,5.5940265e-05
-0.21130855,-1.9045894,0.3622231,-0.057583697,U0170,2024-02-26,0,0.0005951288
-0.6586828,-2.0853593,-0.008609787,-0.06753144,U0170,2024-02-27,0,0.00021707118
-1.0442798,-1.6667761,-0.018911757,-0.047659066,U0170,2024-02-28,0,0.00022650778
-0.69891125,-2.7220886,-0.62100124,-0.068591245,U0170,2024-02-29,0,5.9738544e-05
0.09580949,-2.2041152,-0.5173756,-0.08174957,U0170,2024-03-01,0,0.00024297442
0.080418006,-0.43257743,-0.45999166,-0.055630688,U0170,2024-03-04,0,0.0015273999
0.02883723,-1.3531818,-0.057284106,-0.053400334,U0170,2024-03-05,0,0.0008667375
-0.8065425,-1.6097118,-0.52240586,-0.046139996,U0170,2024-03-06,0,0.00018413029
0.16071281,-2.3803482,-0.42997938,-0.079153486,U0170,2024-03-07,0,0.00023784609
-1.4401101,1.1803341,1.0773029,-0.030102352,U0170,2024-03-08,0,0.007943264
-1.4323832,-2.4196367,-0.5083511,-0.07050152,U0170,2024-03-11,0,4.336781e-05
-0.7798042,-2.7950997,-0.60715985,-0.0688078,U0170,2024-03-12,0,5.1920222e-05
-0.5980504,-1.3819448,-0.36670378,-0.05031867,U0170,2024-03-13,0,0.00033138506
-0.68821514,-3.4841979,-0.48105472,-0.06679637,U0170,2024-03-14,0,3.247063e-05
-0.47942835,-2.5843577,-0.583699,-0.07242247,U0170,2024-03-15,0,8.8290544e-05
0.013267497,-1.4692289,1.2247787,-0.05440615,U0170,2024-03-18,0,0.0027306904
0.18038203,-2.0740128,-0.5588076,-0.11914263,U0170,2024-03-19,0,0.00027831979
-0.7924098,-2.2723637,-0.38500947,-0.042231478,U0170,2024-03-20,0,0.000110886285
-0.49802473,-2.5396032,-0.47994652,-0.07460986,U0170,2024-03-21,0,0.00010031777
0.13967498,-1.0278066,-0.06304419,-0.05500956,U0170,2024-03-22,0,0.0013302426
-0.10215914,-0.8635887,0.519946,-0.041150607,U0170,2024-03-25,0,0.0022337618
-1.618414,-2.4521446,-0.46004468,-0.06892783,U0170,2024-03-26,0,3.663734e-05
-0.52890146,-1.5283988,-0.34686518,0.31624582,U0170,2024-03-27,0,0.00045135862
0.15061621,-2.047425,-0.60588354,-0.080497764,U0170,2024-03-28,0,0.00027510832
-0.066450596,-1.4471633,1.0123059,-0.053890835,U0170,2024-03-29,0,0.0020867137
-0.29608718,0.6911556,-0.04126125,-0.039050244,U0173,2024-01-01,0,0.0049662045
3.6356645,-0.7033034,-0.3667107,-0.14589977,U0173,2024-01-02,0,0.03934937
0.44132978,-1.7828757,-0.48267016,-0.088276416,U0173,2024-01-03,0,0.00053786073
0.0104415985,-1.1012595,-0.3441615,-0.07154502,U0173,2024-01-04,0,0.00080698176
-0.07010912,-1.328754,-0.33261648,-0.06937604,U0173,2024-01-05,0,0.00060134946
-0.23267671,-1.6832135,0.40090582,-0.042192392,U0173,2024-01-08,0,0.00076715165
-0.25981018,-2.4132376,-0.52723575,-0.086624645,U0173,2024-01-09,0,0.00013612665
0.7339767,-2.7242384,-0.5625954,-0.10762081,U0173,2024-01-10,0,0.00025465147
-0.2863134,-2.3964891,-0.6773534,-0.0897404,U0173,2024-01-11,0,0.0001156558
-0.14329246,-0.39886323,-0.3556522,-0.061061837,U0173,2024-01-12,0,0.0013946068
-0.22325522,-2.520611,-0.42719808,-0.090746894,U0173,2024-01-15,0,0.00013958589
