id,payload_id,agent_id,username,risk_score,risk_level,correlated_signals_json,summary,created_at
53572,b1405ed1-7da0-4f7f-8a8c-fb06846b950c,feaff6ad-135a-463d-9a27-d4aff96fcf40,user_016,1.68,Info,"{""logon_risk"": 5.960374590861049, ""file_risk"": 15.741431562290781, ""device_risk"": 11.65862431463593, ""http_risk"": 9.025915863248743}",Automated backup check,2026-06-09 17:04:08+00
53573,a56ae978-80d8-4f6f-b07a-4222a535c11f,faeba2c4-eb5a-4e12-976b-89516c7b61a2,user_041,13.56,Low,"{""logon_risk"": 3.232530266958731, ""file_risk"": 16.059839725264254, ""device_risk"": 0.027578051367720402, ""http_risk"": 11.012533183149822}",Unusual but benign network traffic,2026-06-09 01:19:01+00
53574,b049f5d2-ac42-4fba-9d3b-321222a0071c,0b2d194f-00de-464b-8ef0-915592bfc730,user_012,0.22,Info,"{""logon_risk"": 10.453717558048206, ""file_risk"": 7.922899493483683, ""device_risk"": 2.8514206855189017, ""http_risk"": 16.225616876270042}",Normal system operation,2026-06-09 13:30:33+00
53575,eb4757ee-9c01-4fa7-b74e-fa52e789541c,e7fa6ce7-a405-47c5-9fc5-6bb32c7ab6c7,user_022,5.56,Info,"{""logon_risk"": 5.970083730959141, ""file_risk"": 18.412310894602847, ""device_risk"": 13.786842673647238, ""http_risk"": 12.652668635000756}",Routine background process,2026-06-09 04:53:52+00
53576,f6f903a5-86b9-427b-84bc-033f4d767164,3d174a5d-4c5a-43a3-b5ae-0df5a628dc99,user_043,35.51,Medium,"{""logon_risk"": 19.98717862602787, ""file_risk"": 11.488309595413227, ""device_risk"": 9.858423790131454, ""http_risk"": 15.093628881462784}",Unusual file access pattern,2026-06-09 12:10:36+00
53577,252267ef-1072-4925-a7ce-69af82094fdf,ebe97bd7-4bec-4e05-b042-f9941fe0d34f,user_007,21.3,Low,"{""logon_risk"": 3.993732794738465, ""file_risk"": 18.582092775528018, ""device_risk"": 1.3546199290191652, ""http_risk"": 0.5216592921623708}",Minor configuration change,2026-06-09 16:26:30+00
53578,7693e238-c3f2-43b4-820a-2985c3f74d6a,f06bc75e-b4fa-4e34-885c-f09413c563d1,user_024,0.79,Info,"{""logon_risk"": 10.288120185329541, ""file_risk"": 14.028161653276525, ""device_risk"": 1.3488123530274243, ""http_risk"": 15.535626399498256}",Normal system operation,2026-06-09 09:59:53+00
53579,b067a023-77b2-4f56-9420-65fe8c91afe1,e1c0b3c6-b73e-43b8-a151-d2dd9adce13a,user_034,6.15,Info,"{""logon_risk"": 13.055124232170048, ""file_risk"": 5.763168222296446, ""device_risk"": 12.525142623874196, ""http_risk"": 14.204794366857564}",Normal system operation,2026-06-09 18:39:39+00
53580,3b79f43b-91d4-4ae2-9b38-b50315788cb2,adf6d7bf-4a9b-4fc8-9aca-6cdcc842181d,user_015,26.88,Low,"{""logon_risk"": 4.257976023075134, ""file_risk"": 8.650717242731787, ""device_risk"": 6.431326579072259, ""http_risk"": 14.722068066611286}",Unusual but benign network traffic,2026-06-09 03:15:42+00
53581,3d12ea72-0fdf-4562-a19f-c57447f52053,83081287-09f8-4619-931b-7f5c7b7761cf,user_031,3.02,Info,"{""logon_risk"": 14.517823094044982, ""file_risk"": 13.892517669390108, ""device_risk"": 9.929771598893819, ""http_risk"": 6.2072903931863905}",Normal system operation,2026-06-09 17:59:43+00
53582,947587f5-82b1-477f-b925-7ec921b3c2e0,83081287-09f8-4619-931b-7f5c7b7761cf,user_031,18.31,Low,"{""logon_risk"": 16.0695843412225, ""file_risk"": 11.835779201924275, ""device_risk"": 6.042700636510904, ""http_risk"": 9.509105501875482}",Unusual but benign network traffic,2026-06-09 01:40:51+00
53583,997f2cdf-351b-48c8-97af-e0fc9f811cf3,aae03ed0-9bd3-45ab-87ea-2eca2c0d44f1,user_009,7.31,Info,"{""logon_risk"": 19.014649190811326, ""file_risk"": 14.730611362770984, ""device_risk"": 13.709144812564478, ""http_risk"": 2.6523068377715653}",Automated backup check,2026-06-09 11:31:29+00
53584,5252805c-1547-4407-85b5-fa1d6bf28dfa,2b90c4ff-71f4-4e8a-8150-76b18bca7e14,user_045,22.49,Low,"{""logon_risk"": 2.251358119476634, ""file_risk"": 8.822298643582052, ""device_risk"": 1.3070298322280816, ""http_risk"": 14.829262561272746}",Unusual but benign network traffic,2026-06-09 08:43:56+00
53585,403b38d1-05d9-4803-94cf-e5403818eb0b,3c6c244c-9d8f-499a-a51c-84ba5e2433fb,user_025,2.87,Info,"{""logon_risk"": 3.5582955441339648, ""file_risk"": 0.12273398777553846, ""device_risk"": 11.068348401097365, ""http_risk"": 9.812457559741858}",Standard authentication,2026-06-09 08:12:04+00
53586,bbaf8d74-6fa2-4561-bf37-9e8a328d94b8,be7e0e55-bfcd-4e9f-839a-5f13b8f83772,user_027,7.78,Info,"{""logon_risk"": 18.611959815802102, ""file_risk"": 6.1203286930856216, ""device_risk"": 14.230070216142224, ""http_risk"": 6.917225214224272}",Standard authentication,2026-06-09 14:24:44+00
53587,e390a92d-f69f-44aa-b45c-2df6aa1d487a,149e4d0e-3e86-45d6-a5fb-3b24a385ae55,user_038,8.28,Info,"{""logon_risk"": 11.920333320723914, ""file_risk"": 10.819097407145662, ""device_risk"": 6.220640019138138, ""http_risk"": 16.55887453910683}",Automated backup check,2026-06-09 05:24:06+00
53588,3d7ef174-efda-4f20-b86d-9aa03fd22325,e1c0b3c6-b73e-43b8-a151-d2dd9adce13a,user_034,5.72,Info,"{""logon_risk"": 17.323098600616905, ""file_risk"": 2.727615297696313, ""device_risk"": 16.132218761333583, ""http_risk"": 7.592354368460452}",Standard authentication,2026-06-09 07:57:21+00
53589,5e49d4e5-f400-4373-a049-14e7f97f6d41,3d174a5d-4c5a-43a3-b5ae-0df5a628dc99,user_043,14.77,Low,"{""logon_risk"": 3.254730930683536, ""file_risk"": 9.965334992073988, ""device_risk"": 11.954363086078768, ""http_risk"": 8.714545970934228}",Unusual but benign network traffic,2026-06-09 00:14:07+00
53590,a68844de-7254-4310-a1dd-e0774a827710,81620bdb-5c51-4d2b-9ca3-919f7f0ec0f2,user_018,29.63,Low,"{""logon_risk"": 19.12839598631932, ""file_risk"": 2.575855463930261, ""device_risk"": 7.287757628903282, ""http_risk"": 15.619803652031756}",Unusual but benign network traffic,2026-06-09 15:48:16+00
53591,bc8762fd-c63f-4ed3-83e3-bda2f16bdbdd,be7e0e55-bfcd-4e9f-839a-5f13b8f83772,user_027,8.42,Info,"{""logon_risk"": 11.422246165318182, ""file_risk"": 9.844900369271086, ""device_risk"": 0.24828041134938195, ""http_risk"": 13.121196072160814}",Automated backup check,2026-06-09 21:55:11+00
53592,b65a28b1-23a5-4b53-9cd1-d2a8621e2c48,f06bc75e-b4fa-4e34-885c-f09413c563d1,user_024,9.44,Info,"{""logon_risk"": 1.9729485894520948, ""file_risk"": 9.934382924611253, ""device_risk"": 6.800830922501819, ""http_risk"": 0.726094550203984}",Routine background process,2026-06-09 08:01:57+00
53593,db1ab791-86e0-4bb1-93b6-cc914e6eb6c2,83081287-09f8-4619-931b-7f5c7b7761cf,user_031,10.95,Low,"{""logon_risk"": 19.16965195911983, ""file_risk"": 10.025298942308261, ""device_risk"": 6.768824094415686, ""http_risk"": 4.70262597071091}",Failed authentication attempt,2026-06-09 23:41:17+00
53594,52acd5fa-18e1-414e-bad4-54bec8ad8089,ebe97bd7-4bec-4e05-b042-f9941fe0d34f,user_007,9.0,Info,"{""logon_risk"": 11.14937858032518, ""file_risk"": 8.8515250115848, ""device_risk"": 18.685048471319554, ""http_risk"": 5.8915487746853}",Normal system operation,2026-06-09 15:24:14+00
53595,ca9ecf0e-b19e-4b89-9c01-422e046f9efb,ebe97bd7-4bec-4e05-b042-f9941fe0d34f,user_007,75.17,High,"{""logon_risk"": 85.63232556746053, ""file_risk"": 82.48946226306131, ""device_risk"": 30.867793723121963, ""http_risk"": 57.03303162910939}",Malware signature matched,2026-06-09 18:54:06+00
53596,f10f8eaf-c0b1-48d0-804a-2921132ebca5,be7e0e55-bfcd-4e9f-839a-5f13b8f83772,user_027,2.96,Info,"{""logon_risk"": 4.243039580486525, ""file_risk"": 6.414396346888463, ""device_risk"": 0.881781788830236, ""http_risk"": 17.184632607226074}",Routine background process,2026-06-09 02:48:17+00
53597,79e3e143-c719-43c3-9223-00efb6418c94,c1de5741-fd4e-41da-8aad-0fadbbd7691b,user_040,2.93,Info,"{""logon_risk"": 7.347101776340899, ""file_risk"": 8.892856924919206, ""device_risk"": 1.4428086133735119, ""http_risk"": 12.34700215011825}",Normal system operation,2026-06-09 17:44:09+00
53598,888c8cc3-9585-49a0-974a-be7fc3084889,c9794fe7-a9d2-4008-addb-af0eece4f0b0,user_036,35.66,Medium,"{""logon_risk"": 35.3935412792663, ""file_risk"": 94.61624507337389, ""device_risk"": 20.067143417534094, ""http_risk"": 23.12315250304585}",Connection to unknown external IP,2026-06-09 22:11:09+00
53599,6080a697-e9f5-444a-90e4-0366c6913d36,6c0d1523-322c-4596-a41f-7318e21cda74,user_017,16.29,Low,"{""logon_risk"": 3.523209815184898, ""file_risk"": 1.0669359542092094, ""device_risk"": 2.502066774069225, ""http_risk"": 3.987248993560202}",Failed authentication attempt,2026-06-09 21:19:06+00
53600,50b784b5-cd3c-435b-a3ee-c5ff83cc853e,3d003c22-ac8d-4207-bda8-04f3942a17f3,user_026,7.62,Info,"{""logon_risk"": 9.353067939711186, ""file_risk"": 17.252992023708288, ""device_risk"": 0.28406341583551376, ""http_risk"": 11.781286734641832}",Routine background process,2026-06-09 13:50:32+00
53601,caae3344-7216-4e77-acc1-f2679f566ac5,adf6d7bf-4a9b-4fc8-9aca-6cdcc842181d,user_015,8.91,Info,"{""logon_risk"": 13.810006910975254, ""file_risk"": 11.147493597139743, ""device_risk"": 8.66565383641366, ""http_risk"": 9.137680959557992}",Automated backup check,2026-06-09 15:48:05+00
53602,6df81a1d-fa76-42c4-91ed-a734cb3e97ae,99d485bc-d9c5-4478-9b5b-427601c4dbfb,user_023,7.54,Info,"{""logon_risk"": 6.970194410019001, ""file_risk"": 8.701281931984195, ""device_risk"": 14.165128871558327, ""http_risk"": 0.37940348343004304}",Routine background process,2026-06-09 12:49:49+00
53603,44707105-4df7-46aa-96ee-64e9366709f6,ebe97bd7-4bec-4e05-b042-f9941fe0d34f,user_007,9.32,Info,"{""logon_risk"": 19.88833047595546, ""file_risk"": 9.023570284791758, ""device_risk"": 17.826428357159738, ""http_risk"": 13.436655632698802}",Normal system operation,2026-06-09 19:20:52+00
53604,9eaf04bd-9926-40ab-9f43-2ef69c7e462b,590d3f81-8d3f-45fe-9ef1-e4ba8e478656,user_020,26.14,Low,"{""logon_risk"": 14.60344810201928, ""file_risk"": 1.584713991794111, ""device_risk"": 3.552973820761871, ""http_risk"": 8.210668972082694}",Failed authentication attempt,2026-06-09 14:23:48+00
53605,8b8e871e-1db9-401d-8bbc-17595d1a86e3,5f472a5c-6f5f-4485-80e0-996a3a30df26,user_042,19.52,Low,"{""logon_risk"": 16.780100557575196, ""file_risk"": 12.532415000936412, ""device_risk"": 14.101582798650238, ""http_risk"": 16.26264065690263}",Application error,2026-06-09 23:51:21+00
53606,7402300e-3b03-4c83-a5fe-2201ba2fa81e,489f92b6-fa9e-40e5-948a-084fd5ef8989,user_003,3.5,Info,"{""logon_risk"": 15.578923406032924, ""file_risk"": 2.4535606490209605, ""device_risk"": 3.142123178615437, ""http_risk"": 12.74321851066581}",Normal system operation,2026-06-09 22:48:49+00
53607,5f8e773a-e021-46bf-aa0b-8092bcab2277,e27fa043-5730-4338-916f-5a7630ae1ea1,user_029,1.58,Info,"{""logon_risk"": 18.366721602125338, ""file_risk"": 14.553793878485276, ""device_risk"": 10.859133108544611, ""http_risk"": 3.4073948865314474}",Normal system operation,2026-06-09 10:23:38+00
53608,fe2456e4-75a2-41a8-bc0a-2eccc24dff52,b6d30b7a-a3e9-4434-98dc-f7b99d3ed30a,user_005,29.47,Low,"{""logon_risk"": 5.91372572490047, ""file_risk"": 0.3750873251742126, ""device_risk"": 10.735131948197772, ""http_risk"": 5.528084843793923}",Unusual but benign network traffic,2026-06-09 20:58:44+00
53609,6f4dcf7e-266c-4058-8ea5-4c33f40574f2,13fe76b0-e8bd-4fe8-8bac-2fd4cae81b01,user_013,7.42,Info,"{""logon_risk"": 17.206360062634744, ""file_risk"": 11.414236653978591, ""device_risk"": 5.8743333327576375, ""http_risk"": 11.199018088737251}",Standard authentication,2026-06-09 16:43:53+00
53610,f0c7d1cf-324d-461a-b1be-c182b56f0fd0,83081287-09f8-4619-931b-7f5c7b7761cf,user_031,2.16,Info,"{""logon_risk"": 15.620084703468866, ""file_risk"": 11.047206957604736, ""device_risk"": 16.815537371711724, ""http_risk"": 7.582337010210347}",Standard authentication,2026-06-09 15:29:59+00
53611,1ae4da1c-85fe-4d1b-9553-7c7fb87b7f35,1ddf22ff-7a88-484c-bca4-3063e4a39c87,user_014,7.76,Info,"{""logon_risk"": 9.2489814994597, ""file_risk"": 0.07599911837331774, ""device_risk"": 15.2314123554712, ""http_risk"": 7.502427351521954}",Standard authentication,2026-06-09 19:53:53+00
53612,97133093-0dd1-4af1-8fab-25fbceaea786,c9794fe7-a9d2-4008-addb-af0eece4f0b0,user_036,12.77,Low,"{""logon_risk"": 18.786392986916688, ""file_risk"": 12.154002268307158, ""device_risk"": 2.989169337740023, ""http_risk"": 8.365282253685143}",Failed authentication attempt,2026-06-09 06:50:42+00
53613,b84e3fa6-2998-45a7-bec5-a24bd962756c,4645a04a-83e1-4a7f-8a99-0f0cbd3b6f51,user_001,2.81,Info,"{""logon_risk"": 19.204275115895626, ""file_risk"": 4.846831464632402, ""device_risk"": 8.864856730093859, ""http_risk"": 0.5438059510495208}",Automated backup check,2026-06-09 19:01:24+00
53614,89fedb79-2dde-448b-84b9-1774d5f76f6e,44358bc9-727e-4b08-b6e4-74d8e5ecc73f,user_019,4.93,Info,"{""logon_risk"": 13.970160369665237, ""file_risk"": 14.521462142016755, ""device_risk"": 18.132631063303577, ""http_risk"": 16.57866728697806}",Standard authentication,2026-06-09 22:19:49+00
53615,d8b75c7f-aab4-4540-b9dd-cc493fea4702,2b90c4ff-71f4-4e8a-8150-76b18bca7e14,user_045,25.76,Low,"{""logon_risk"": 19.839332927435684, ""file_risk"": 5.975380815668061, ""device_risk"": 15.78287982388124, ""http_risk"": 7.92401979047928}",Failed authentication attempt,2026-06-09 00:59:47+00
53616,53215d69-1327-4e5b-965d-72066c10eb6f,44358bc9-727e-4b08-b6e4-74d8e5ecc73f,user_019,8.32,Info,"{""logon_risk"": 17.82085486184783, ""file_risk"": 7.009969320242771, ""device_risk"": 3.5822268736079987, ""http_risk"": 15.024404157700808}",Routine background process,2026-06-09 08:18:43+00
53617,4a845966-d452-49b8-83a9-6bfec5dd8c40,f542b1d3-9f83-482d-beb2-f4b12ff7face,user_006,3.91,Info,"{""logon_risk"": 13.58880565507673, ""file_risk"": 13.40676682169519, ""device_risk"": 8.17881792691673, ""http_risk"": 1.7228550688562927}",Automated backup check,2026-06-09 03:12:57+00
53618,95c08863-7857-42dc-a381-df863200cf98,b880dc2c-c251-4efa-b74c-bcff69f2edf9,user_032,12.49,Low,"{""logon_risk"": 19.4096468170168, ""file_risk"": 10.047831858394137, ""device_risk"": 4.906839310566957, ""http_risk"": 18.998105662377725}",Minor configuration change,2026-06-09 13:10:12+00
53619,59ff3ade-d968-4511-b153-bf52811dfd4f,3d174a5d-4c5a-43a3-b5ae-0df5a628dc99,user_043,1.54,Info,"{""logon_risk"": 13.238968680086442, ""file_risk"": 1.0309239070811604, ""device_risk"": 9.833033470742178, ""http_risk"": 13.796337430800119}",Normal system operation,2026-06-09 04:28:38+00
53620,85bfcb6c-cb84-48b8-b3f9-f02005e1aaa1,9594160d-342e-4d83-b137-d7f9fcb6b1cc,user_046,11.74,Low,"{""logon_risk"": 6.853871421906373, ""file_risk"": 2.4630211213946573, ""device_risk"": 12.746395436594087, ""http_risk"": 2.840644687611249}",Minor configuration change,2026-06-09 04:58:54+00
53621,c8b87776-28d8-4597-bbf4-3bff5134c95e,b880dc2c-c251-4efa-b74c-bcff69f2edf9,user_032,12.29,Low,"{""logon_risk"": 15.425067905788957, ""file_risk"": 1.052024721679654, ""device_risk"": 12.20017516339725, ""http_risk"": 14.036447317831133}",Failed authentication attempt,2026-06-09 20:14:57+00
53622,f411c8d8-0e03-49e6-b933-e2806322666a,f06bc75e-b4fa-4e34-885c-f09413c563d1,user_024,10.62,Low,"{""logon_risk"": 7.560843307654908, ""file_risk"": 1.6858600275569557, ""device_risk"": 6.561078833880581, ""http_risk"": 11.828970155333856}",Minor configuration change,2026-06-09 19:38:53+00
53623,d02900d9-938a-444a-97db-42119edf1454,5f472a5c-6f5f-4485-80e0-996a3a30df26,user_042,40.49,Medium,"{""logon_risk"": 55.74483872181582, ""file_risk"": 80.97007833955368, ""device_risk"": 51.67127694490562, ""http_risk"": 68.81872886113318}",Multiple failed logins,2026-06-09 02:58:56+00
53624,ad234721-1a60-4582-b14d-d0644ab0bb19,83081287-09f8-4619-931b-7f5c7b7761cf,user_031,8.18,Info,"{""logon_risk"": 15.893263197347983, ""file_risk"": 0.8342303056261358, ""device_risk"": 7.472304229918709, ""http_risk"": 8.131629916850269}",Normal system operation,2026-06-09 14:24:10+00
53625,27fa1e38-bd92-4cdb-ac7c-be7dbfe7ba21,83081287-09f8-4619-931b-7f5c7b7761cf,user_031,55.14,Medium,"{""logon_risk"": 76.44163162650504, ""file_risk"": 27.417328666766693, ""device_risk"": 25.05407366660517, ""http_risk"": 2.1214199023624536}",Connection to unknown external IP,2026-06-09 01:08:33+00
53626,0bc738a5-ef62-49a5-ad62-8350a7842b84,ebe97bd7-4bec-4e05-b042-f9941fe0d34f,user_007,4.87,Info,"{""logon_risk"": 5.966082670726671, ""file_risk"": 15.229405807161127, ""device_risk"": 3.2086836683389275, ""http_risk"": 15.499139522752575}",Automated backup check,2026-06-09 00:16:00+00
53627,508e71e2-f75a-4fc2-8370-ad89ac804a51,5f472a5c-6f5f-4485-80e0-996a3a30df26,user_042,11.06,Low,"{""logon_risk"": 1.3009345410122708, ""file_risk"": 7.889924562690425, ""device_risk"": 10.886554692359011, ""http_risk"": 10.747368385645599}",Failed authentication attempt,2026-06-09 11:01:58+00
53628,83592929-3f89-4a5d-9b55-597a00144738,3c6c244c-9d8f-499a-a51c-84ba5e2433fb,user_025,7.79,Info,"{""logon_risk"": 2.471371859225606, ""file_risk"": 18.310299010242318, ""device_risk"": 1.148785851799865, ""http_risk"": 16.140638484475144}",Routine background process,2026-06-09 18:44:43+00
53629,b4285624-0753-4b18-8f87-a9919f98b52a,cfd6d3bc-6ea6-4597-ae97-1b5e89b8ecfd,user_033,17.68,Low,"{""logon_risk"": 4.851494149997595, ""file_risk"": 13.456453310210595, ""device_risk"": 11.746378354965923, ""http_risk"": 12.793517982299782}",Unusual but benign network traffic,2026-06-09 17:12:44+00
53630,fd9ae213-d307-45dc-bf99-1feb893b31f6,590d3f81-8d3f-45fe-9ef1-e4ba8e478656,user_020,6.72,Info,"{""logon_risk"": 12.060786275016053, ""file_risk"": 13.658452260621912, ""device_risk"": 6.799282026547497, ""http_risk"": 17.44212416023203}",Normal system operation,2026-06-09 05:04:20+00
53631,2e967f11-7251-4af8-9fcb-6941d96118e5,149e4d0e-3e86-45d6-a5fb-3b24a385ae55,user_038,17.17,Low,"{""logon_risk"": 13.398567725931287, ""file_risk"": 0.27981389610708396, ""device_risk"": 0.6781819896848562, ""http_risk"": 2.2382616244662423}",Minor configuration change,2026-06-09 14:09:21+00
53632,4a371ae9-e65a-4bc4-9130-dad13cb6f138,4f0641b3-779e-47cf-8e98-b289501eb482,user_010,3.68,Info,"{""logon_risk"": 15.282521433202108, ""file_risk"": 7.661363275237831, ""device_risk"": 13.886454766655415, ""http_risk"": 1.4583394193057475}",Normal system operation,2026-06-09 02:49:12+00
53633,5701480d-2c89-4f8f-a340-37fd3d68fb94,4645a04a-83e1-4a7f-8a99-0f0cbd3b6f51,user_001,18.38,Low,"{""logon_risk"": 7.155804251646327, ""file_risk"": 10.761676008955334, ""device_risk"": 16.947511011982897, ""http_risk"": 11.892059475285508}",Failed authentication attempt,2026-06-09 17:52:19+00
53634,2b372620-97ef-4ccb-956c-0cc27dde79bb,ebe97bd7-4bec-4e05-b042-f9941fe0d34f,user_007,7.65,Info,"{""logon_risk"": 7.986350896660883, ""file_risk"": 10.838483724668588, ""device_risk"": 8.31487142660051, ""http_risk"": 9.006725241501119}",Routine background process,2026-06-09 04:24:51+00
53635,57ee895b-a6fa-4fd2-a7da-8c53bfa6ac0c,b880dc2c-c251-4efa-b74c-bcff69f2edf9,user_032,9.49,Info,"{""logon_risk"": 8.159381188182737, ""file_risk"": 9.85435838466479, ""device_risk"": 17.436204238676414, ""http_risk"": 10.801074194962004}",Standard authentication,2026-06-09 21:31:26+00
53636,2f0b2fe9-b9eb-4875-906d-934658a4bf1e,0b2d194f-00de-464b-8ef0-915592bfc730,user_012,37.7,Medium,"{""logon_risk"": 54.58222843108002, ""file_risk"": 81.26935306571657, ""device_risk"": 2.9037624275524587, ""http_risk"": 25.82509979096831}",Connection to unknown external IP,2026-06-09 02:09:26+00
53637,d4202bca-86ab-4f8a-93d6-f09d726c0c3f,3d174a5d-4c5a-43a3-b5ae-0df5a628dc99,user_043,7.91,Info,"{""logon_risk"": 19.31278676158832, ""file_risk"": 3.8331262409435896, ""device_risk"": 12.633510377869786, ""http_risk"": 2.3981219572506363}",Automated backup check,2026-06-09 05:37:40+00
53638,25169773-6b88-4d5b-b4c2-adcfa02b7f5f,0d52ec1b-2548-4408-9a0e-b83f6f7d38c9,user_037,15.36,Low,"{""logon_risk"": 5.826998449042014, ""file_risk"": 13.431886719547023, ""device_risk"": 9.255843613803837, ""http_risk"": 6.149160651748828}",Minor configuration change,2026-06-09 22:57:08+00
53639,ecfbfe62-9af6-41e3-b6a1-ca20bfd807be,adf6d7bf-4a9b-4fc8-9aca-6cdcc842181d,user_015,2.8,Info,"{""logon_risk"": 11.3875482574838, ""file_risk"": 4.587478476130727, ""device_risk"": 19.605123762149553, ""http_risk"": 13.566077921205789}",Automated backup check,2026-06-09 21:25:29+00
53640,75b65556-2845-4de6-989b-11b4af1c7447,b6d30b7a-a3e9-4434-98dc-f7b99d3ed30a,user_005,1.72,Info,"{""logon_risk"": 8.974230246552935, ""file_risk"": 16.80065105502171, ""device_risk"": 2.394118173854032, ""http_risk"": 17.684178170380342}",Routine background process,2026-06-09 07:50:21+00
53641,fd587e76-e0a3-40bd-a28c-8f83396bbfa0,f06bc75e-b4fa-4e34-885c-f09413c563d1,user_024,0.1,Info,"{""logon_risk"": 3.815984272022279, ""file_risk"": 7.827524375713817, ""device_risk"": 14.718777040139052, ""http_risk"": 8.567944826792154}",Automated backup check,2026-06-09 16:18:26+00
53642,82c78de4-ac97-4aa4-8c9a-aff4b67c0ee3,0a9f7d18-3545-4210-a508-7912869f4911,user_002,8.13,Info,"{""logon_risk"": 14.602050258613385, ""file_risk"": 1.1399217853686894, ""device_risk"": 10.99308374429681, ""http_risk"": 7.139044979589899}",Routine background process,2026-06-09 23:38:20+00
53643,fabd29d4-d865-4655-ad91-418ae03f1af0,3d174a5d-4c5a-43a3-b5ae-0df5a628dc99,user_043,16.15,Low,"{""logon_risk"": 7.001539578650197, ""file_risk"": 1.3982706099939346, ""device_risk"": 6.858479363654744, ""http_risk"": 12.928634294582015}",Application error,2026-06-09 13:02:48+00
53644,45b31927-a57e-4f08-ad90-99701c7ebcbc,0b2d194f-00de-464b-8ef0-915592bfc730,user_012,0.86,Info,"{""logon_risk"": 12.625370940215245, ""file_risk"": 2.8203444280886525, ""device_risk"": 14.766939342629538, ""http_risk"": 1.2032956900686842}",Routine background process,2026-06-09 22:15:28+00
53645,c4ef8ad3-3c0c-4cd1-a942-a4b8301423b2,4645a04a-83e1-4a7f-8a99-0f0cbd3b6f51,user_001,6.18,Info,"{""logon_risk"": 11.593658016508881, ""file_risk"": 15.348531667286363, ""device_risk"": 13.680285587035012, ""http_risk"": 16.539265540294235}",Standard authentication,2026-06-09 09:43:04+00
53646,16386ca8-c9c9-4ed0-8c90-08925c0a0c4c,99d485bc-d9c5-4478-9b5b-427601c4dbfb,user_023,8.54,Info,"{""logon_risk"": 12.235989475630236, ""file_risk"": 1.3737181121867748, ""device_risk"": 13.078397222232612, ""http_risk"": 2.3208029651184447}",Automated backup check,2026-06-09 01:28:32+00
53647,9c60e004-f677-4af5-ad5b-50a92e1efde8,83081287-09f8-4619-931b-7f5c7b7761cf,user_031,58.88,Medium,"{""logon_risk"": 55.895639090278706, ""file_risk"": 26.92928873864171, ""device_risk"": 30.967587881650104, ""http_risk"": 92.66794216156354}",Multiple failed logins,2026-06-09 02:41:35+00
53648,9e4f5ad2-7dff-492e-ac42-499dc82af4ba,c65a5376-393d-4e00-8b6e-67bd6b25185f,user_021,8.72,Info,"{""logon_risk"": 10.877940444355566, ""file_risk"": 0.5563464132104468, ""device_risk"": 15.331251570267103, ""http_risk"": 9.733847285278712}",Routine background process,2026-06-09 08:01:03+00
53649,b883a8de-1f3f-47ec-b7db-1b7dcea1aaf9,2b90c4ff-71f4-4e8a-8150-76b18bca7e14,user_045,3.96,Info,"{""logon_risk"": 3.6180085861182, ""file_risk"": 2.6152947037729413, ""device_risk"": 7.89305815842712, ""http_risk"": 2.2700169993403585}",Standard authentication,2026-06-09 07:01:51+00
53650,ec701e24-8c3a-4c79-acaa-f3621f3e85df,99d485bc-d9c5-4478-9b5b-427601c4dbfb,user_023,88.31,High,"{""logon_risk"": 18.787626320413985, ""file_risk"": 74.24911938689308, ""device_risk"": 79.36004643407043, ""http_risk"": 20.33556551080097}",Mass file deletion detected,2026-06-09 12:37:00+00
53651,2332de14-9d87-4e60-a63f-22dc68cc3d15,c1de5741-fd4e-41da-8aad-0fadbbd7691b,user_040,25.57,Low,"{""logon_risk"": 6.296753736151803, ""file_risk"": 5.5093643990681045, ""device_risk"": 8.643304384588122, ""http_risk"": 1.3710679560603123}",Failed authentication attempt,2026-06-09 11:09:31+00
53652,89607c26-b3b9-4a28-bba5-ecce3a30b6be,e7fa6ce7-a405-47c5-9fc5-6bb32c7ab6c7,user_022,8.39,Info,"{""logon_risk"": 0.33840304593838244, ""file_risk"": 7.38901171840798, ""device_risk"": 1.3155760816916229, ""http_risk"": 0.11219676650731314}",Normal system operation,2026-06-09 09:34:15+00
53653,6c15f694-b042-493d-b345-8bd686f8ccaa,cfd6d3bc-6ea6-4597-ae97-1b5e89b8ecfd,user_033,8.79,Info,"{""logon_risk"": 3.395033033577124, ""file_risk"": 15.375138304262261, ""device_risk"": 19.441732893605362, ""http_risk"": 18.193756907829062}",Standard authentication,2026-06-09 15:09:34+00
53654,1c3290e6-0905-4857-826a-2dfa5e225920,ebe97bd7-4bec-4e05-b042-f9941fe0d34f,user_007,6.59,Info,"{""logon_risk"": 6.54622556544388, ""file_risk"": 17.746324815295765, ""device_risk"": 9.910390554931421, ""http_risk"": 10.985704970880459}",Normal system operation,2026-06-09 05:37:51+00
53655,abd63245-da92-4750-8cc6-6d32213a3b7a,99d485bc-d9c5-4478-9b5b-427601c4dbfb,user_023,3.3,Info,"{""logon_risk"": 4.39998245515744, ""file_risk"": 13.43677604301583, ""device_risk"": 0.26631681159841714, ""http_risk"": 14.92062247698578}",Automated backup check,2026-06-09 22:48:21+00
